Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin
12095002066100006,12,9,50,2,6610,6,2,3,548,1,,1,3.0,1.0,20.0,6.0,5.0,5.0,5.0,5.0,,600.0,35.0,100.0,2.0,2.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,3.0,5.0,3.0,,,,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,,5.0,,,27.2727272727273,,5.0,5.0,1,39.2962296965657
12095002066100007,12,9,50,2,6610,7,1,1,548,1,,1,3.0,1.0,20.0,5.0,10.0,10.0,10.0,10.0,,1000.0,35.0,100.0,2.0,6.0,1000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2500.0,2.0,,,,,,,1,0.0,,,1.0,7.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,45.454545454545496,0.0,,,,,,,,,,10.0,,,45.454545454545496,,10.0,10.0,1,27.62377171626
12095002072330001,12,9,50,2,7233,1,1,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,3.0,3.0,,250.0,35.0,100.0,2.0,6.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,12.0,5.0,2.0,,,,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,,3.0,,,11.3636363636364,,3.0,3.0,1,43.89233196017049
12095002072330001,12,9,50,2,7233,1,2,3,548,1,,1,3.0,7.0,20.0,11.0,2.0,2.0,2.0,2.0,,150.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,2.0,,,100.0,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,2.0,,,,,,,,,,,,1,2.0,2.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,2.0,,,6.81818181818182,2.0,2.0,2.0,1,41.7797480751415
12095002072330001,12,9,50,2,7233,1,2,2,548,1,,1,3.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,150.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,0.0,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,2.0,,,,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,2.0,,,6.81818181818182,,2.0,2.0,1,41.7797480751415
12095002072330003,12,9,50,2,7233,3,1,1,548,1,,1,3.0,1.0,20.0,6.0,2.99,2.99,2.99,2.99,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,,1,2.99,2.99,1.0,1.0,548.0,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,,2.99,,,13.6363636363636,,2.99,2.99,1,46.39496850795749
12095002072330004,12,9,50,2,7233,4,1,1,548,1,,1,3.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,200.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,450.0,2.0,600.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,1.5,,,9.09090909090909,,1.5,1.5,1,63.2981020498553
12095002072330005,12,9,50,2,7233,5,1,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,3.0,3.0,,300.0,35.0,100.0,2.0,1.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,36.0,3.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,0.5,5.0,5.0,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,,3.0,,,13.6363636363636,,3.0,3.0,1,20.8744898973543
12095002072330006,12,9,50,2,7233,6,1,1,548,1,,0,3.0,8.0,20.0,12.0,1.5,1.5,1.5,1.5,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,1.0,2.0,,,,,1,0.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,1,1.5,1.5,2.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,,1.5,,,4.5454545454545485,,1.5,1.5,1,17.2504132831443
12095002072330006,12,9,50,2,7233,6,2,2,548,1,,0,3.0,1.0,20.0,7.0,1.0,1.0,1.0,1.0,,140.0,35.0,100.0,2.0,6.0,140.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,,,1.0,,,6.36363636363636,,,,1,50.618208395443
12095002072330007,12,9,50,2,7233,7,1,1,548,1,,1,3.0,1.0,20.0,6.0,6.0,6.0,6.0,6.0,,600.0,35.0,100.0,2.0,6.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,25.0,5.0,2.0,,,,1.0,5.0,2.0,,,,,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,,6.0,,,27.2727272727273,,6.0,6.0,1,52.6236009035868
12095002072330008,12,9,50,2,7233,8,1,2,548,1,,1,3.0,8.0,20.0,12.0,2.5,2.5,2.5,2.5,,240.0,35.0,100.0,2.0,6.0,240.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,2.5,,100.0,,,,,1,0,,,,,,,1,1200.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,2.0,,,,1.0,5.0,2.0,,,,,,1,2.5,2.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,,,2.5,,,10.909090909090901,2.5,2.5,2.5,1,76.949099982435
12095002072330008,12,9,50,2,7233,8,1,1,548,1,,1,3.0,1.0,20.0,5.0,2.5,2.5,2.5,2.5,,240.0,35.0,100.0,2.0,6.0,240.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,2.0,,,,1.0,5.0,2.0,,,,,,1,2.5,2.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,,,2.5,,,10.909090909090901,,2.5,2.5,1,76.949099982435
12095002072330009,12,9,50,2,7233,9,1,1,548,1,,0,3.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,90.0,35.0,100.0,2.0,6.0,90.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,,,1.5,,,4.09090909090909,,1.5,1.5,1,62.9632519552462
12095002072330010,12,9,50,2,7233,10,1,1,548,1,,0,3.0,1.0,20.0,6.0,4.49,4.49,4.49,4.49,,480.0,35.0,100.0,2.0,6.0,480.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,12.0,5.0,2.0,,,,4.0,5.0,2.0,,,,,,1,4.49,4.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,21.818181818181802,0.0,,,,,,,,,,4.49,,,21.818181818181802,,4.49,4.49,1,17.376856467825597
12095002072330011,12,9,50,2,7233,11,4,1,548,1,,1,2.0,1.0,20.0,6.0,3.0,3.0,3.0,3.0,,390.0,35.0,100.0,2.0,6.0,390.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,0.5,5.0,1.0,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,17.727272727272698,0.0,,,,,,,,,3.0,,,,17.727272727272698,,3.0,3.0,1,81.3337846287779
12095002072330011,12,9,50,2,7233,11,5,2,548,1,,1,2.0,7.0,20.0,11.0,2.0,2.0,2.0,2.0,,140.0,35.0,100.0,2.0,6.0,140.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,2.0,,100.0,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,8.0,5.0,2.0,0.25,5.0,1.0,,,,,,,,,1,2.0,2.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,,2.0,,,,6.36363636363636,2.0,2.0,2.0,1,73.1461842906865
12095002072500001,12,9,50,2,7250,1,1,2,548,1,,1,3.0,7.0,20.0,11.0,2.5,2.5,2.5,2.5,,200.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,2.0,,100.0,,,,,1,0,,,,,,,1,1250.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,2.0,5.0,2.0,,,,,,1,2.5,2.5,7.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,2.5,,,9.09090909090909,2.5,2.5,2.5,1,27.4514647709725
12095002072500001,12,9,50,2,7250,1,1,1,548,1,,1,3.0,1.0,20.0,5.0,2.5,2.5,2.5,2.5,,200.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1250.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,2.0,5.0,2.0,,,,,,1,2.5,2.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,2.5,,,9.09090909090909,,2.5,2.5,1,27.4514647709725
12095002072500001,12,9,50,2,7250,1,2,4,548,1,,1,3.0,7.0,20.0,11.0,0.49,0.49,0.49,0.49,,60.0,35.0,100.0,2.0,2.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,0.49,,100.0,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.5,5.0,2.0,,,,0.5,5.0,2.0,,,,,,1,0.5,0.5,7.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,,0.49,,,2.7272727272727297,0.49,0.49,0.49,1,41.2838435957716
12095002072500001,12,9,50,2,7250,1,2,3,548,1,,1,3.0,1.0,20.0,5.0,0.49,0.49,0.49,0.49,,60.0,35.0,100.0,2.0,2.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.5,5.0,2.0,,,,0.5,5.0,2.0,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,,0.49,,,2.7272727272727297,,0.49,0.49,1,41.2838435957716
12095002072500002,12,9,50,2,7250,2,3,1,548,1,,1,3.0,1.0,20.0,6.0,7.0,7.0,7.0,7.0,,500.0,35.0,100.0,2.0,2.0,500.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,24.0,5.0,2.0,3.0,5.0,2.0,,,,,,,,,1,7.0,7.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,,,7.0,,,22.7272727272727,,7.0,7.0,1,76.36053098533431
12095002072500002,12,9,50,2,7250,2,4,3,548,1,,1,3.0,7.0,20.0,11.0,0.25,0.25,0.25,0.25,,25.0,35.0,100.0,2.0,2.0,25.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,0.25,,100.0,,,,,1,0,,,,,,,1,175.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,0.1,5.0,2.0,,,,,,,,,1,0.25,0.25,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,,,0.25,,,1.1363636363636398,0.25,0.25,0.25,1,29.431445675977002
12095002072500002,12,9,50,2,7250,2,4,2,548,1,,1,3.0,1.0,20.0,6.0,0.25,0.25,0.25,0.25,,25.0,35.0,100.0,2.0,2.0,25.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,175.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,0.1,5.0,2.0,,,,,,,,,1,0.25,0.25,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,,,0.25,,,1.1363636363636398,,0.25,0.25,1,29.431445675977002
12095002072500002,12,9,50,2,7250,2,6,5,548,1,,1,3.0,1.0,20.0,6.0,0.5,0.5,0.5,0.5,,25.0,35.0,100.0,2.0,2.0,25.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,350.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,0.1,5.0,2.0,,,,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,,,0.5,,,1.1363636363636398,,0.5,0.5,1,53.9815158376772
12095002072500003,12,9,50,2,7250,3,1,1,548,1,,1,3.0,1.0,20.0,6.0,0.25,0.25,0.25,0.25,,15.0,35.0,100.0,2.0,2.0,15.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,0.5,5.0,2.0,,,,,,1,0.25,0.25,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.681818181818182,0.0,,,,,,,,,,0.25,,,0.681818181818182,,0.25,0.25,1,68.0434772508258
12095002072500003,12,9,50,2,7250,3,2,2,548,1,,1,3.0,1.0,20.0,6.0,3.75,3.75,3.75,3.75,,250.0,35.0,100.0,2.0,2.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,700.0,2.0,,,,,,,1,0.0,,,1.0,13.0,5.0,2.0,,,,3.0,5.0,2.0,,,,,,1,3.75,3.75,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,,3.75,,,11.3636363636364,,3.75,3.75,1,24.686033822434002
12095002072500004,12,9,50,2,7250,4,2,2,548,1,,1,3.0,1.0,20.0,6.0,0.5,0.5,0.5,0.5,,50.0,35.0,100.0,2.0,6.0,50.0,35.0,100.0,2.0,100.0,0.0,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,0.5,,,2.2727272727272703,,0.5,0.5,1,32.2529868509934
12095002072500005,12,9,50,2,7250,5,1,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,3.0,3.0,,150.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,2.0,,,,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,3.0,,,6.81818181818182,,3.0,3.0,1,22.9029725039166
12095002072500006,12,9,50,2,7250,6,1,1,548,1,,1,3.0,1.0,20.0,6.0,0.5,0.5,0.5,0.5,,50.0,35.0,100.0,2.0,6.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,0.5,,,2.2727272727272703,,0.5,0.5,1,68.4666976581075
12095002072500006,12,9,50,2,7250,6,2,2,548,1,,1,3.0,1.0,20.0,6.0,5.5,5.5,5.5,5.5,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2500.0,2.0,,,,,,,1,0.0,,,1.0,11.0,5.0,2.0,,,,,,,,,,,,1,5.5,5.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,5.5,,,18.181818181818198,,5.5,5.5,1,16.7665916673212
12095002072500008,12,9,50,2,7250,8,1,1,548,1,,1,3.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,150.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,8.0,5.0,2.0,,0.0,,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,2.0,,,6.81818181818182,,2.0,2.0,1,11.6054611950875
12095002072500008,12,9,50,2,7250,8,2,2,548,1,,1,3.0,1.0,20.0,6.0,3.5,3.5,3.5,3.5,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,14.0,5.0,2.0,,,,,,,,,,,,1,3.5,3.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,,3.5,,,13.6363636363636,,3.5,3.5,1,19.388276570393398
12095002072500009,12,9,50,2,7250,9,1,1,548,1,,1,3.0,1.0,20.0,6.0,9.0,9.0,9.0,9.0,,700.0,35.0,100.0,2.0,6.0,700.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,2250.0,2.0,,,,,,,1,0.0,,,1.0,38.0,5.0,2.0,,,,,,,,,,,,1,9.0,9.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,31.818181818181802,0.0,,,,,,,,,,9.0,,,31.818181818181802,,9.0,9.0,1,46.9745421213311
12095002072500010,12,9,50,2,7250,10,1,1,548,1,,1,2.0,1.0,20.0,6.0,2.5,2.5,2.5,2.5,,260.0,35.0,100.0,2.0,1.0,260.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,1300.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,1.0,0.5,5.0,2.0,,,,,,,,,1,2.5,2.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.8181818181818,0.0,,,,,,,,,2.5,,,,11.8181818181818,,2.5,2.5,1,41.126145253246996
12095002072500010,12,9,50,2,7250,10,2,2,548,1,,1,2.0,1.0,20.0,6.0,0.5,0.5,0.5,0.5,,50.0,35.0,100.0,2.0,1.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,1.0,0.25,5.0,2.0,,,,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,0.5,,,,2.2727272727272703,,0.5,0.5,1,59.347470490703294
12095002075620001,12,9,50,2,7562,1,1,2,548,1,,1,3.0,6.0,20.0,10.0,10.0,10.0,10.0,10.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,10.0,,100.0,,,,,1,0,,,,,,,1,2000.0,2.0,2000.0,2.0,,,,,1,0.0,,,1.0,40.0,5.0,2.0,,,,2.5,5.0,1.0,,,,,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,10.0,,,36.363636363636395,10.0,10.0,10.0,1,3.3370540370935
12095002075620001,12,9,50,2,7562,1,1,1,548,1,,1,3.0,1.0,20.0,5.0,10.0,10.0,10.0,10.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,5,0,,,,,,,,1,0,,,,,,,1,2000.0,2.0,2000.0,2.0,,,,,1,0.0,,,1.0,40.0,5.0,2.0,,,,2.5,5.0,1.0,,,,5.0,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,10.0,,,36.363636363636395,,10.0,10.0,1,3.3370540370935
12095002075620001,12,9,50,2,7562,1,5,3,548,1,,1,3.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,80.0,35.0,100.0,2.0,6.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,0.5,5.0,1.0,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,,1.0,,,3.63636363636364,,1.0,1.0,1,72.9549450852156
12095002075620002,12,9,50,2,7562,2,1,1,548,1,,1,3.0,1.0,20.0,7.0,6.0,6.0,6.0,6.0,,600.0,35.0,100.0,2.0,6.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,5,0,,,,,,,,1,0,,,,,,,1,3600.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,6.0,5.0,2.0,3.0,5.0,2.0,,,,,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,,6.0,,,27.2727272727273,,6.0,6.0,1,44.086430846578295
12095002075620002,12,9,50,2,7562,2,4,3,548,1,,1,3.0,8.0,20.0,12.0,5.0,5.0,5.0,5.0,,500.0,35.0,100.0,2.0,6.0,500.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,5.0,,100.0,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,2.0,5.0,2.0,,,,,,1,5.0,5.0,8.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,,,5.0,,,22.7272727272727,5.0,5.0,5.0,1,37.522736890549204
12095002075620002,12,9,50,2,7562,2,4,2,548,1,,1,3.0,1.0,20.0,7.0,5.0,5.0,5.0,5.0,,500.0,35.0,100.0,2.0,6.0,500.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,5,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,2.0,5.0,2.0,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,,,5.0,,,22.7272727272727,,5.0,5.0,1,37.522736890549204
12095002075620003,12,9,50,2,7562,3,1,1,548,1,,1,3.0,1.0,20.0,4.0,7.0,7.0,7.0,7.0,,350.0,35.0,100.0,2.0,6.0,350.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,7.0,7.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,7.0,,,15.909090909090901,,7.0,,1,48.5179160282794
12095002075620003,12,9,50,2,7562,3,2,2,548,1,,0,3.0,6.0,20.0,11.0,3.0,3.0,3.0,3.0,,200.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,1.0,,100.0,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,3.0,,,9.09090909090909,3.0,3.0,,1,31.444174969779898
12095002075620004,12,9,50,2,7562,4,1,2,548,1,,1,2.0,7.0,20.0,12.0,2.0,2.0,2.0,2.0,,120.0,35.0,100.0,2.0,6.0,120.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,2.0,,100.0,,,,,1,0,,,,,,,1,400.0,5.0,,,,,,,1,0.0,,,1.0,3.0,5.0,1.0,1.0,5.0,2.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,5.4545454545454515,0.0,,,,,,,,,2.0,,,,5.4545454545454515,2.0,2.0,2.0,1,70.7004547406858
