Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc
4025001090230002,4,2,50,1,9023,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12115001012940003,12,11,50,1,1294,3,0,,,,,,,,,,,,,,,
1035701100530011,1,3,57,1,10053,11,0,,,,,,,,,,,,,,,
9195102047790007,9,19,51,2,4779,7,0,,,,,,,,,,,,,,,
15015302000130002,15,1,53,2,13,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17017501206170003,17,1,75,1,20617,3,0,,,,,,,,,,,,,,,
21045002044740001,21,4,50,2,4474,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2045004000170005,2,4,50,4,17,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045502148500002,8,4,55,2,14850,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6105002000500002,6,10,50,2,50,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035602130540003,13,3,56,2,13054,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045501124090015,10,4,55,1,12409,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015103001460002,23,1,51,3,146,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7095302010120003,7,9,53,2,1012,3,0,,,,,,,,,,,,,,,
23015503000010006,23,1,55,3,1,6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11015001108520004,11,1,50,1,10852,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035001085870004,1,3,50,1,8587,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17095002002300002,17,9,50,2,230,2,0,,,,,,,,,,,,,,,
13035602121860003,13,3,56,2,12186,3,0,,,,,,,,,,,,,,,
10055201110970004,10,5,52,1,11097,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045001192560004,5,4,50,1,19256,4,0,,,,,,,,,,,,,,,
17016101070740002,17,1,61,1,7074,2,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17085001024540001,17,8,50,1,2454,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6045001049310001,6,4,50,1,4931,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13055002081560024,13,5,50,2,8156,24,0,,,,,,,,,,,,,,,
19025001031410009,19,2,50,1,3141,9,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8055101003490001,8,5,51,1,349,1,0,,,,,,,,,,,,,,,
4045301067100001,4,4,53,1,6710,1,0,,,,,,,,,,,,,,,
2075002000470007,2,7,50,2,47,7,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045301006930004,8,4,53,1,693,4,0,,,,,,,,,,,,,,,
17018103001240002,17,1,81,3,124,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18085001009010002,18,8,50,1,901,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17016801018890002,17,1,68,1,1889,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13025003019020008,13,2,50,3,1902,8,0,,,,,,,,,,,,,,,
4055201031770002,4,5,52,1,3177,2,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1085201120860002,1,8,52,1,12086,2,0,,,,,,,,,,,,,,,
14025201088340002,14,2,52,1,8834,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6026001121690005,6,2,60,1,12169,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
18085001011230011,18,8,50,1,1123,11,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6085001109500004,6,8,50,1,10950,4,0,,,,,,,,,,,,,,,
12065104000040029,12,6,51,4,4,29,0,,,,,,,,,,,,,,,
10015101096370001,10,1,51,1,9637,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035403002730001,13,3,54,3,273,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5016101080560038,5,1,61,1,8056,38,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18075401029400009,18,7,54,1,2940,9,0,,,,,,,,,,,,,,,
13025104001500022,13,2,51,4,150,22,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035003013540006,13,3,50,3,1354,6,0,,,,,,,,,,,,,,,
6015501032660001,6,1,55,1,3266,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13225102071550010,13,22,51,2,7155,10,0,,,,,,,,,,,,,,,
12015302146830002,12,1,53,2,14683,2,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4025101075200001,4,2,51,1,7520,1,0,,,,,,,,,,,,,,,
2025004000410015,2,2,50,4,41,15,0,,,,,,,,,,,,,,,
11145001133300001,11,14,50,1,13330,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025004000500017,2,2,50,4,50,17,0,,,,,,,,,,,,,,,
5045001178990002,5,4,50,1,17899,2,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10015201137750002,10,1,52,1,13775,2,0,,,,,,,,,,,,,,,
10065501049000003,10,6,55,1,4900,3,0,,,,,,,,,,,,,,,
2015001076590005,2,1,50,1,7659,5,0,,,,,,,,,,,,,,,
2025001149930001,2,2,50,1,14993,1,0,,,,,,,,,,,,,,,
7135304000310011,7,13,53,4,31,11,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13055002084200001,13,5,50,2,8420,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17025301034390006,17,2,53,1,3439,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4015401009960003,4,1,54,1,996,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10055001057600003,10,5,50,1,5760,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095201187620004,1,9,52,1,18762,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035202000360002,10,3,52,2,36,2,0,,,,,,,,,,,,,,,
14095002012170008,14,9,50,2,1217,8,0,,,,,,,,,,,,,,,
12105002023290008,12,10,50,2,2329,8,0,,,,,,,,,,,,,,,
2055001117640006,2,5,50,1,11764,6,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045502152820008,8,4,55,2,15282,8,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17016601194720007,17,1,66,1,19472,7,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2055001140240003,2,5,50,1,14024,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11035104001250017,11,3,51,4,125,17,0,,,,,,,,,,,,,,,
17017201007080003,17,1,72,1,708,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6015901045790001,6,1,59,1,4579,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045001171080009,5,4,50,1,17108,9,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025004000410005,2,2,50,4,41,5,0,,,,,,,,,,,,,,,
4015801016940003,4,1,58,1,1694,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9205002084990008,9,20,50,2,8499,8,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13175002005940003,13,17,50,2,594,3,0,,,,,,,,,,,,,,,
8045104002390004,8,4,51,4,239,4,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17015301033590006,17,1,53,1,3359,6,0,,,,,,,,,,,,,,,
4015903000260004,4,1,59,3,26,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8075102045350010,8,7,51,2,4535,10,0,,,,,,,,,,,,,,,
2015001058250002,2,1,50,1,5825,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11105101073870001,11,10,51,1,7387,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035801090720003,10,3,58,1,9072,3,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COOP UNION
3035404000620003,3,3,54,4,62,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9115402136590001,9,11,54,2,13659,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6015901046680001,6,1,59,1,4668,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9125002088720009,9,12,50,2,8872,9,0,,,,,,,,,,,,,,,
13035602118230004,13,3,56,2,11823,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2055201140400002,2,5,52,1,14040,2,0,,,,,,,,,,,,,,,
10035001099060001,10,3,50,1,9906,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18025401079280001,18,2,54,1,7928,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045301006930001,8,4,53,1,693,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24015202000980003,24,1,52,2,98,3,0,,,,,,,,,,,,,,,
3035401040040001,3,3,54,1,4004,1,0,,,,,,,,,,,,,,,
22035804000520019,22,3,58,4,52,19,0,,,,,,,,,,,,,,,
13135002230320002,13,13,50,2,23032,2,0,,,,,,,,,,,,,,,
22035403001770001,22,3,54,3,177,1,0,,,,,,,,,,,,,,,
5045001180600012,5,4,50,1,18060,12,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18055301023810002,18,5,53,1,2381,2,0,,,,,,,,,,,,,,,
2075002001770008,2,7,50,2,177,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6035301058880002,6,3,53,1,5888,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1016101123650007,1,1,61,1,12365,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7065402000050004,7,6,54,2,5,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045002140840005,8,4,50,2,14084,5,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12025202121480004,12,2,52,2,12148,4,0,,,,,,,,,,,,,,,
23015601120000001,23,1,56,1,12000,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4045004000820019,4,4,50,4,82,19,0,,,,,,,,,,,,,,,
21075203018900006,21,7,52,3,1890,6,0,,,,,,,,,,,,,,,
9085002012920007,9,8,50,2,1292,7,0,,,,,,,,,,,,,,,
11065101196210001,11,6,51,1,19621,1,0,,,,,,,,,,,,,,,
21015202015590001,21,1,52,2,1559,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17016601188250001,17,1,66,1,18825,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11065101196170002,11,6,51,1,19617,2,0,,,,,,,,,,,,,,,
16015501019470002,16,1,55,1,1947,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045502161070001,8,4,55,2,16107,1,0,,,,,,,,,,,,,,,
14095002012170019,14,9,50,2,1217,19,0,,,,,,,,,,,,,,,
17075001142680001,17,7,50,1,14268,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15095001066460006,15,9,50,1,6646,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015001056720002,23,1,50,1,5672,2,0,,,,,,,,,,,,,,,
15015302000970001,15,1,53,2,97,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12105003000610014,12,10,50,3,61,14,0,,,,,,,,,,,,,,,
16016203020800003,16,1,62,3,2080,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14055601057960001,14,5,56,1,5796,1,0,,,,,,,,,,,,,,,
14055601060760001,14,5,56,1,6076,1,0,,,,,,,,,,,,,,,
14055601060800001,14,5,56,1,6080,1,0,,,,,,,,,,,,,,,
6095301005130002,6,9,53,1,513,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1075001206870003,1,7,50,1,20687,3,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5065101085010033,5,6,51,1,8501,33,0,,,,,,,,,,,,,,,
13205002060500002,13,20,50,2,6050,2,0,,,,,,,,,,,,,,,
11105001065430004,11,10,50,1,6543,4,0,,,,,,,,,,,,,,,
4045001061060001,4,4,50,1,6106,1,0,,,,,,,,,,,,,,,
2025004000400005,2,2,50,4,40,5,0,,,,,,,,,,,,,,,
23015001034430005,23,1,50,1,3443,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12025202121450009,12,2,52,2,12145,9,0,,,,,,,,,,,,,,,
13035602135950006,13,3,56,2,13595,6,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12115002022560005,12,11,50,2,2256,5,0,,,,,,,,,,,,,,,
13035002145840001,13,3,50,2,14584,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13115103015820011,13,11,51,3,1582,11,0,,,,,,,,,,,,,,,
2025001165380003,2,2,50,1,16538,3,0,,,,,,,,,,,,,,,
13115002203160002,13,11,50,2,20316,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17075001096480003,17,7,50,1,9648,3,0,,,,,,,,,,,,,,,
13015604002020027,13,1,56,4,202,27,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105402026450004,7,10,54,2,2645,4,0,,,,,,,,,,,,,,,
9145202064690006,9,14,52,2,6469,6,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11145301146490001,11,14,53,1,14649,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017401041370002,17,1,74,1,4137,2,0,,,,,,,,,,,,,,,
17017601248980001,17,1,76,1,24898,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13165004002920013,13,16,50,4,292,13,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10065201020300003,10,6,52,1,2030,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9195302044910001,9,19,53,2,4491,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5045701121960001,5,4,57,1,12196,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18065201089710008,18,6,52,1,8971,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025004000400029,2,2,50,4,40,29,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105301076060001,7,10,53,1,7606,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17085001051470001,17,8,50,1,5147,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17075001093760001,17,7,50,1,9376,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035602135950003,13,3,56,2,13595,3,0,,,,,,,,,,,,,,,
2055201138200002,2,5,52,1,13820,2,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18075701076050014,18,7,57,1,7605,14,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4055301064080005,4,5,53,1,6408,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015001021970001,23,1,50,1,2197,1,0,,,,,,,,,,,,,,,
9025004001020002,9,2,50,4,102,2,0,,,,,,,,,,,,,,,
15015302000410009,15,1,53,2,41,9,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1085101247170001,1,8,51,1,24717,1,0,,,,,,,,,,,,,,,
2015001085150010,2,1,50,1,8515,10,0,,,,,,,,,,,,,,,
9045002016570008,9,4,50,2,1657,8,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045501120200002,10,4,55,1,12020,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8015402057210002,8,1,54,2,5721,2,0,,,,,,,,,,,,,,,
10035202000750001,10,3,52,2,75,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2055201140400001,2,5,52,1,14040,1,0,,,,,,,,,,,,,,,
10035202000100003,10,3,52,2,10,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21075203018900004,21,7,52,3,1890,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6026001125950013,6,2,60,1,12595,13,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9205002083060003,9,20,50,2,8306,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035102133570002,13,3,51,2,13357,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18085501005180013,18,8,55,1,518,13,0,,,,,,,,,,,,,,,
12085002073690001,12,8,50,2,7369,1,0,,,,,,,,,,,,,,,
2055201142410003,2,5,52,1,14241,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5016201055410002,5,1,62,1,5541,2,0,,,,,,,,,,,,,,,
18075301086500002,18,7,53,1,8650,2,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9095002122420005,9,9,50,2,12242,5,0,,,,,,,,,,,,,,,
16016601020310001,16,1,66,1,2031,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016001018490003,2,1,60,1,1849,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1085101234620007,1,8,51,1,23462,7,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5025101070310009,5,2,51,1,7031,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11115001016400007,11,11,50,1,1640,7,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18065001087690025,18,6,50,1,8769,25,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15015601061250006,15,1,56,1,6125,6,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015201165410016,5,1,52,1,16541,16,0,,,,,,,,,,,,,,,
9115402120050005,9,11,54,2,12005,5,0,,,,,,,,,,,,,,,
13175004000490007,13,17,50,4,49,7,0,,,,,,,,,,,,,,,
5045001161810012,5,4,50,1,16181,12,0,,,,,,,,,,,,,,,
11015301051190001,11,1,53,1,5119,1,0,,,,,,,,,,,,,,,
1015702000720009,1,1,57,2,72,9,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17085001028390002,17,8,50,1,2839,2,0,,,,,,,,,,,,,,,
2015501035900001,2,1,55,1,3590,1,0,,,,,,,,,,,,,,,
2015801090360010,2,1,58,1,9036,10,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015001058260001,2,1,50,1,5826,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18095001059050005,18,9,50,1,5905,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11045501125400001,11,4,55,1,12540,1,0,,,,,,,,,,,,,,,
6045001049310008,6,4,50,1,4931,8,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23025302006310013,23,2,53,2,631,13,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015301090490001,23,1,53,1,9049,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13115102161670004,13,11,51,2,16167,4,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6035201075550004,6,3,52,1,7555,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
6026001129760014,6,2,60,1,12976,14,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
11105001070120001,11,10,50,1,7012,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15015601058500002,15,1,56,1,5850,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2075002000040023,2,7,50,2,4,23,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3025404000750006,3,2,54,4,75,6,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14016003006620002,14,1,60,3,662,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17095001001290001,17,9,50,1,129,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13035402027490001,13,3,54,2,2749,1,0,,,,,,,,,,,,,,,
13045003009290004,13,4,50,3,929,4,0,,,,,,,,,,,,,,,
6025901141700008,6,2,59,1,14170,8,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19085001019030001,19,8,50,1,1903,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045301143120008,10,4,53,1,14312,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16015501010790001,16,1,55,1,1079,1,0,,,,,,,,,,,,,,,
