identificador,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr
6015801060020013,0,0,,,0,1,0,
6015801060020015,0,0,1.0,0.0,0,0,0,0.0
6015801060020016,0,0,1.0,0.0,0,0,0,0.0
6015801060020018,0,0,1.0,0.0,0,0,0,0.0
6015801060020019,0,0,1.0,,0,0,0,
6015801060020021,0,0,1.0,0.0,0,0,0,0.0
6015901042010001,0,0,1.0,0.0,0,1,0,0.0
6015901042010002,0,0,,,0,0,0,
6015901042010003,0,0,,,0,0,0,
6015901042010004,0,0,,,0,0,0,
6015901042010005,0,0,1.0,0.0,0,1,0,0.0
6015901042010006,0,0,,,0,0,0,
6015901042010007,0,0,,,0,0,0,
6015901042010008,0,0,,,0,0,0,
6015901042010009,0,0,,,0,0,0,
6015901042010010,0,0,1.0,0.0,0,1,0,0.0
6015901042010011,0,0,,,0,0,0,
6015901042010012,0,0,,,0,0,0,
6015901042010013,0,0,,,0,0,0,
6015901042010014,0,0,,,0,0,0,
6015901042010015,0,0,,,0,0,0,
6015901044690001,0,0,,,0,0,0,
6015901044690002,0,0,,,0,0,0,
6015901044690003,0,0,,,0,0,0,
6015901045640001,1,0,1.0,0.0,1,0,0,1.0
6015901045640002,0,0,,0.0,0,1,0,0.0
6015901045640003,0,0,,,0,0,0,
6015901045640004,0,0,,,0,0,0,
6015901045640005,0,0,1.0,0.0,0,1,1,0.0
6015901045790001,1,0,1.0,0.0,0,1,1,0.0
6015901046680001,1,0,1.0,0.0,0,1,1,0.0
6015901047580001,0,0,,,0,0,0,
6015904000230001,1,0,1.0,0.0,0,1,1,0.0
6015961000992833,0,0,,,0,0,0,
6015963000993702,0,0,1.0,0.0,0,1,0,0.0
6016001022640001,0,0,1.0,0.0,0,0,0,0.0
6016001022640002,0,0,1.0,0.0,0,0,0,0.0
6016001022640003,0,0,1.0,0.0,0,0,0,0.0
6016001022640004,0,0,1.0,0.0,0,0,0,0.0
6016001022640005,0,0,,,0,0,0,
6016001022640006,0,0,,,0,0,0,
6016001022640007,0,0,1.0,,0,0,0,
6016001022640008,0,0,,,0,0,0,
6016001022640009,0,0,,,0,0,0,
6016001025200001,0,0,,,0,0,0,
6016001025200002,0,0,,,0,0,0,
6016001025200003,0,0,,,0,0,0,
6016001025200004,0,0,,,0,0,0,
6016001025200005,0,0,,0.0,0,0,0,0.0
6016001025200009,0,0,,,0,0,0,
6016001025200010,0,0,,,0,0,0,
6016001025200011,0,0,,,0,0,0,
6016001025200012,0,0,,,0,0,0,
6016001025200013,0,0,,,0,0,0,
6016001025200014,0,0,,,0,0,0,
6016001025200016,0,0,,,0,0,0,
6016001025200017,0,0,,,0,0,0,
6016001025200018,0,0,,,0,0,0,
6016001025200020,0,0,,,0,0,0,
6016001025200021,0,0,,,0,0,0,
6016001025200022,0,0,1.0,0.0,0,0,0,0.0
6016001025200023,0,0,,,0,0,0,
6016001025200024,0,0,,,0,0,0,
6016001028980001,0,0,,,0,0,0,
6016001028980002,0,0,,,0,0,0,
6016001028980003,0,0,,,0,0,0,
6016001028980004,0,0,1.0,0.0,0,0,0,0.0
6016001028980005,0,0,1.0,0.0,0,0,0,0.0
6016001028980006,0,0,0.0,,0,0,0,
6016001028980007,0,0,0.0,,0,0,0,
6016001031730001,0,0,,,0,0,0,
6016001031730002,0,0,,,0,0,0,
6016001031730003,0,0,,,0,0,0,
6016001031730004,0,0,1.0,0.0,0,1,0,0.0
6016001031730006,0,0,,,0,0,0,
6016001031730007,0,0,,,0,0,0,
6016001031730008,0,0,,,0,0,0,
6016001031730009,0,0,,,0,0,0,
6016001031730011,0,0,,,0,0,0,
6016001036760001,0,0,1.0,0.0,0,0,0,0.0
6016001036760003,0,0,,,0,0,0,
6016001036760004,0,0,1.0,0.0,0,0,0,0.0
6016001036760006,0,0,1.0,0.0,0,0,0,0.0
6016001037020003,0,0,,,0,0,0,
6016001037020004,0,0,1.0,0.0,0,0,0,0.0
6016001037020006,0,0,,,0,0,0,
6016001037020008,0,0,1.0,0.0,0,0,0,0.0
6016101045940003,0,0,,,0,0,0,
6016101045950001,0,0,,,0,0,0,
6016101045950002,0,0,,,0,0,0,
6016101052980001,0,0,0.0,0.0,0,1,0,0.0
6016101052980002,0,0,0.0,0.0,0,1,0,0.0
6016101052980003,0,0,0.0,0.0,0,1,0,0.0
6016101052980004,0,0,0.0,0.0,0,1,0,0.0
6016101052980005,0,0,0.0,0.0,0,1,0,0.0
6016101052980006,0,0,0.0,0.0,0,1,0,0.0
6016101052980007,0,0,0.0,0.0,0,1,0,0.0
6016101052980008,0,0,0.0,,0,1,0,
6016101052980009,0,0,1.0,0.0,0,0,0,0.0
6016101052980010,0,0,0.0,0.0,0,1,0,0.0
6016101052980011,0,0,,0.0,0,1,0,0.0
6016101052980012,0,0,0.0,0.0,0,0,0,0.0
6016101052980013,0,0,0.0,0.0,0,1,0,0.0
6016101052980014,0,0,0.0,0.0,0,1,0,0.0
6016101052980015,0,0,0.0,0.0,0,1,0,0.0
6016101052980016,0,0,,,0,1,0,
6025001123760001,0,0,1.0,0.0,0,1,0,0.0
6025001124680001,0,0,1.0,0.0,0,1,0,0.0
6025001124680002,0,0,,,0,0,0,
6025001129080001,0,0,,,0,0,0,
6025001129080002,0,0,1.0,0.0,0,1,0,0.0
6025001129080003,0,0,,,0,0,0,
6025001129080004,0,0,1.0,0.0,0,1,0,0.0
6025001129080005,0,0,0.0,0.0,0,1,0,0.0
6025001129080006,0,0,0.0,0.0,0,0,0,0.0
6025001129080007,0,0,1.0,0.0,0,0,0,0.0
6025001129080008,0,0,,,0,0,0,
6025001129080009,0,0,,0.0,0,0,0,0.0
6025001132600001,0,0,1.0,0.0,0,1,0,0.0
6025001132600002,0,0,1.0,0.0,0,0,0,0.0
6025001132600003,0,0,1.0,0.0,0,1,0,0.0
6025001132600004,0,0,1.0,0.0,0,0,0,0.0
6025001132600005,0,0,0.0,0.0,0,0,0,0.0
6025001132600006,0,0,,0.0,0,0,0,0.0
6025001132600007,0,0,,0.0,0,0,0,0.0
6025001132600008,0,0,1.0,0.0,0,1,0,0.0
6025001132600009,0,0,,0.0,0,1,0,0.0
6025001132600010,0,0,,0.0,0,0,0,0.0
6025001132600011,0,0,1.0,0.0,0,0,0,0.0
6025001132600013,0,0,1.0,0.0,0,1,0,0.0
6025001132600014,0,0,1.0,0.0,0,0,0,0.0
6025001132600015,0,0,,0.0,0,0,0,0.0
6025001132600016,0,0,,0.0,0,0,0,0.0
6025001132600017,0,0,,0.0,0,1,0,0.0
6025001132600018,0,0,,0.0,0,0,0,0.0
6025001132600019,0,0,1.0,0.0,0,0,0,0.0
6025001132600020,0,0,,0.0,0,0,0,0.0
6025001132600021,0,0,,0.0,0,0,0,0.0
6025001132600022,0,0,1.0,0.0,0,1,0,0.0
6025001132600023,0,0,,0.0,0,0,0,0.0
6025001132600024,0,0,,0.0,0,0,0,0.0
6025001132600025,0,0,1.0,0.0,0,0,0,0.0
6025001139110001,0,0,1.0,0.0,0,1,0,0.0
6025001139110003,0,0,1.0,0.0,0,1,0,0.0
6025001139110004,0,0,1.0,0.0,0,1,0,0.0
6025001139110005,0,0,1.0,0.0,0,1,0,0.0
6025001139110006,0,0,1.0,0.0,0,1,0,0.0
6025001139870001,0,0,1.0,0.0,0,1,0,0.0
6025001139870002,0,0,0.0,0.0,0,1,0,0.0
6025001139870003,0,0,1.0,0.0,0,0,0,0.0
6025001139870005,0,0,,0.0,0,1,0,0.0
6025001139870006,0,0,1.0,0.0,0,1,0,0.0
6025001139870010,0,0,,,0,0,0,
6025001142970001,0,0,0.0,0.0,0,0,0,0.0
6025001142970003,0,0,0.0,0.0,0,0,0,0.0
6025001142970004,0,0,,0.0,0,1,0,0.0
6025001142970005,0,0,0.0,0.0,0,0,0,0.0
6025001142970006,0,0,,0.0,0,0,0,0.0
6025001142970008,0,0,,0.0,0,0,0,0.0
6025001142970009,0,0,,0.0,0,0,0,0.0
6025001142970010,0,0,,0.0,0,0,0,0.0
6025001142970013,0,0,,0.0,0,0,0,0.0
6025064000991722,0,0,,,0,0,0,
6025101137720001,0,0,0.0,0.0,0,0,0,0.0
6025101142830001,0,0,1.0,0.0,0,0,0,0.0
6025101142830002,0,0,,,0,0,0,
6025101142830003,0,0,,,0,0,0,
6025101142830006,0,0,,,0,0,0,
6025101142830007,0,0,,,0,0,0,
6025101142830008,0,0,,,0,0,0,
6025101142830009,0,0,,,0,0,0,
6025101142830010,0,0,,,0,0,0,
6025101142870001,0,0,,,0,0,0,
6025101142870002,0,0,,,0,0,0,
6025101142870003,0,0,,,0,0,0,
6025101142870004,0,0,,,0,0,0,
6025101142870005,0,0,0.0,0.0,0,1,0,0.0
6025101158460001,0,0,,,0,0,0,
6025101158460002,0,0,,,0,0,0,
6025101158460003,0,0,,,0,0,0,
6025101158460006,0,0,0.0,0.0,0,1,0,0.0
6025101158630001,0,0,0.0,0.0,0,0,0,0.0
6025101158630002,0,0,,,0,0,0,
6025101158630003,0,0,0.0,0.0,0,0,0,0.0
6025101158630004,0,0,0.0,,0,1,0,
6025103007820002,0,0,,,0,0,0,
6025103007820003,0,0,,,0,0,0,
6025103007820005,0,0,,,0,0,0,
6025103007820006,0,0,,,0,0,0,
6025103007820007,0,0,,,0,0,0,
6025103007820008,0,0,,,0,0,0,
6025103007820009,0,0,,,0,0,0,
6025104001400001,0,0,0.0,,0,1,0,
6025301136250001,0,0,0.0,0.0,0,0,0,0.0
6025301136250002,0,0,1.0,0.0,0,1,0,0.0
6025301136250003,0,0,0.0,0.0,0,1,0,0.0
6025301136250004,0,0,0.0,0.0,0,1,0,0.0
6025301136250006,0,0,1.0,0.0,0,0,0,0.0
6025301136250007,0,0,1.0,0.0,0,0,0,0.0
6025301136250008,0,0,,,0,0,0,
6025301136250009,0,0,,,0,0,0,
6025301137860001,0,0,0.0,0.0,0,0,0,0.0
6025301137860002,0,0,0.0,0.0,0,0,0,0.0
6025301139580002,0,0,1.0,0.0,0,1,0,0.0
6025301139580003,0,0,,,0,0,0,
6025301149040001,0,0,,,0,0,0,
6025301151010001,0,0,0.0,0.0,0,0,0,0.0
6025301151010002,0,0,0.0,0.0,0,0,0,0.0
6025301151010005,0,0,1.0,0.0,0,0,0,0.0
6025301153110001,0,0,,,0,0,0,
6025301153110002,0,0,,,0,0,0,
6025301153110003,0,0,,,0,0,0,
6025301153110004,0,0,,,0,0,0,
6025301153110005,0,0,0.0,0.0,0,0,0,0.0
6025301153110006,0,0,,,0,0,0,
6025301153110007,0,0,0.0,0.0,0,0,0,0.0
6025401144970001,0,0,1.0,0.0,0,1,0,0.0
6025401144970002,0,0,,,0,0,0,
6025401144970003,0,0,,,0,0,0,
6025401152200001,0,0,,0.0,0,1,0,0.0
6025401152200002,0,0,1.0,0.0,0,1,0,0.0
6025401155500001,0,0,,,0,0,0,
6025401155500002,0,0,1.0,0.0,0,1,0,0.0
6025401155500003,0,0,1.0,0.0,0,0,0,0.0
6025401155500004,0,0,0.0,0.0,0,1,0,0.0
6025401155500005,0,0,0.0,0.0,0,0,0,0.0
6025401155500007,0,0,1.0,0.0,0,1,0,0.0
6025401155500008,0,0,,0.0,0,0,0,0.0
6025401155500009,0,0,,0.0,0,0,0,0.0
6025401155740001,0,0,,,0,0,0,
6025401155740002,0,0,1.0,,0,1,0,
6025401162220001,0,0,,,0,0,0,
6025401162220003,0,0,1.0,0.0,0,1,0,0.0
6025401162220004,0,0,1.0,0.0,0,1,0,0.0
6025401162220007,0,0,1.0,0.0,0,1,0,0.0
6025401162220008,0,0,1.0,0.0,0,1,0,0.0
6025401162220009,0,0,1.0,0.0,0,0,0,0.0
6025401163300001,0,0,,,0,1,0,
6025401164510001,0,0,0.0,0.0,0,0,0,0.0
6025501115840001,0,0,,,0,0,0,
6025501115840002,0,0,1.0,0.0,0,1,0,0.0
6025501117010001,0,0,,0.0,0,1,0,0.0
6025501117010002,0,0,0.0,0.0,0,1,0,0.0
6025501117010003,0,0,0.0,0.0,0,1,0,0.0
6025501118730001,0,0,1.0,0.0,0,0,0,0.0
6025501118730002,0,0,1.0,0.0,0,1,0,0.0
6025501118730003,0,0,,,0,0,0,
6025501118730004,0,0,,,0,0,0,
6025501118730005,0,0,1.0,0.0,0,1,0,0.0
6025501118730006,0,0,1.0,0.0,0,1,0,0.0
6025501130970001,0,0,,,0,0,0,
6025501133170001,0,0,,,0,0,0,
6025503006040001,0,0,1.0,0.0,0,1,0,0.0
6025562000990392,0,0,,,0,0,0,
6025562000990540,0,0,,,0,0,0,
6025564000991699,1,0,0.0,0.0,0,1,0,0.0
6025564000991708,0,0,,,0,0,0,
6025564000994133,0,0,,,0,0,0,
6025701147690001,0,0,,0.0,0,0,0,0.0
6025701147690002,0,0,0.0,,0,1,0,
6025701147690003,0,0,,,0,0,0,
6025701147690005,0,0,,0.0,0,0,0,0.0
6025701147690006,0,0,,0.0,0,0,0,0.0
6025701147690010,0,0,,,0,0,0,
6025701147690011,0,0,,,0,0,0,
6025701147690013,0,0,,,0,0,0,
6025701147690014,0,0,1.0,0.0,0,0,0,0.0
6025701147690015,0,0,,,0,0,0,
6025701147690016,0,0,,,0,0,0,
6025701147690018,0,0,0.0,0.0,0,1,0,0.0
6025701147690019,0,0,,,0,0,0,
6025901119770001,0,0,0.0,0.0,0,1,0,0.0
6025901119770002,0,0,0.0,0.0,0,1,0,0.0
6025901119770003,0,0,1.0,0.0,0,1,0,0.0
6025901119770004,0,0,0.0,0.0,0,0,0,0.0
6025901119770005,0,0,0.0,0.0,0,1,0,0.0
6025901130880001,0,0,1.0,,0,0,0,
6025901130880002,0,0,0.0,0.0,0,1,0,0.0
6025901130880003,0,0,0.0,0.0,0,0,0,0.0
6025901130880004,0,0,,,0,0,0,
6025901133450001,0,0,,,0,0,0,
6025901133450002,0,0,0.0,0.0,0,0,0,0.0
6025901134330001,0,0,,,0,0,0,
6025901135160001,0,0,1.0,0.0,0,1,0,0.0
6025901135160002,0,0,1.0,0.0,0,0,0,0.0
6025901135160003,0,0,1.0,0.0,0,0,0,0.0
6025901135160004,0,0,,,0,0,0,
6025901135160005,0,0,,,0,0,0,
6025901135160006,0,0,1.0,0.0,0,0,0,0.0
6025901135160007,0,0,,,0,0,0,
6025901135610001,0,0,0.0,0.0,0,0,0,0.0
6025901135610002,0,0,,,0,0,0,
6025901135610003,0,0,,,0,0,0,
6025901141700001,0,0,,0.0,0,0,0,0.0
6025901141700002,0,0,0.0,0.0,0,0,0,0.0
6025901141700003,0,0,0.0,0.0,0,0,0,0.0
6025901141700004,0,0,0.0,0.0,0,1,0,0.0
6025901141700005,0,0,0.0,0.0,0,0,0,0.0
6025901141700006,0,0,1.0,0.0,0,0,0,0.0
6025901141700007,0,0,0.0,0.0,0,0,0,0.0
6025901141700008,1,0,1.0,0.0,0,0,0,0.0
6025901141700009,0,0,1.0,0.0,0,1,0,0.0
6025901145480001,0,0,1.0,0.0,0,1,0,0.0
6025901145480002,0,0,,,0,0,0,
6025901145480003,0,0,,,0,0,0,
6025901145480004,0,0,0.0,0.0,0,0,0,0.0
6025901145480005,0,0,,,0,0,0,
6025901150420001,0,0,1.0,0.0,0,1,0,0.0
6025901150420002,0,0,1.0,0.0,0,0,0,0.0
6025901150420003,0,0,1.0,0.0,0,0,0,0.0
6025901150420005,0,0,,,0,0,0,
6025901150420006,0,0,,,0,0,0,
6025901150460001,0,0,0.0,0.0,0,0,0,0.0
6025901150460002,0,0,0.0,0.0,0,0,0,0.0
6025901150460003,0,0,,0.0,0,0,0,0.0
6025901150460004,0,0,,,0,0,0,
6025901151870001,0,0,1.0,0.0,0,1,0,0.0
6025901151870002,0,0,1.0,0.0,0,1,0,0.0
6025901151870005,0,0,,,0,0,0,
6025901152360001,1,0,1.0,0.0,0,1,0,0.0
6025901152470001,0,0,,,0,0,0,
6025901152470002,0,0,,,0,0,0,
6025903006340001,0,0,,,0,0,0,
6025903006340002,0,0,,,0,0,0,
6025903006340003,0,0,,,0,0,0,
6025903006340005,0,0,,,0,0,0,
6025903006340006,0,0,,,0,0,0,
6025964000991696,0,0,,,0,0,0,
6025964000993939,0,0,,,0,0,0,
6026001121600001,0,0,1.0,0.0,0,1,0,0.0
6026001121600002,0,0,0.0,0.0,0,1,0,0.0
6026001121600003,0,0,1.0,0.0,0,0,0,0.0
6026001121600004,0,0,,,0,0,0,
6026001121600005,0,0,,,0,0,0,
6026001121600006,0,0,1.0,0.0,0,0,0,0.0
6026001121690001,0,0,1.0,0.0,0,1,0,0.0
6026001121690002,0,0,,,0,0,0,
6026001121690003,0,0,1.0,,0,0,0,
6026001121690004,0,0,1.0,0.0,0,0,0,0.0
6026001121690005,0,0,,,0,0,0,
6026001123620001,0,0,1.0,0.0,0,1,0,0.0
6026001123620002,0,0,1.0,0.0,0,1,0,0.0
6026001123620003,0,0,1.0,0.0,0,1,0,0.0
6026001123620004,0,0,,,0,0,0,
6026001123620005,0,0,,,0,0,0,
6026001124300001,0,0,1.0,0.0,0,1,0,0.0
6026001124300002,0,0,1.0,0.0,0,1,0,0.0
6026001124300003,0,0,1.0,0.0,0,0,0,0.0
6026001124300004,0,0,1.0,0.0,0,0,0,0.0
6026001124300005,0,0,1.0,0.0,0,0,0,0.0
6026001124300006,0,0,1.0,0.0,0,0,0,0.0
6026001124300007,0,0,1.0,0.0,0,0,0,0.0
6026001124300008,0,0,1.0,0.0,0,0,0,0.0
6026001124300009,0,0,,,0,0,0,
6026001124300010,0,0,1.0,0.0,0,1,0,0.0
6026001124300011,0,0,1.0,0.0,0,1,0,0.0
6026001124400001,0,0,1.0,0.0,0,0,0,0.0
6026001124400002,0,0,1.0,0.0,0,1,0,0.0
6026001124400003,0,0,,0.0,0,0,0,0.0
6026001124400004,0,0,1.0,0.0,0,1,0,0.0
6026001124400005,0,0,,,0,0,0,
6026001124400006,0,0,,,0,0,0,
6026001124400007,0,0,1.0,0.0,0,1,0,0.0
6026001124400008,0,0,1.0,0.0,0,1,0,0.0
6026001124400009,0,0,0.0,0.0,0,1,0,0.0
6026001124400010,0,0,1.0,0.0,0,1,0,0.0
6026001125950001,0,0,,,0,0,0,
6026001125950002,0,0,,,0,0,0,
6026001125950003,0,0,,,0,0,0,
6026001125950004,0,0,,,0,0,0,
6026001125950006,0,0,,,0,0,0,
6026001125950007,0,0,1.0,0.0,0,0,0,0.0
6026001125950008,0,0,,,0,0,0,
6026001125950009,0,0,,,0,0,0,
6026001125950010,0,0,,,0,0,0,
6026001125950012,0,0,1.0,0.0,0,0,0,0.0
6026001125950013,0,0,,,0,0,0,
6026001125950014,0,0,,,0,0,0,
6026001125950015,0,0,1.0,0.0,0,0,0,0.0
6026001125950016,0,0,1.0,0.0,0,0,0,0.0
6026001125950017,0,0,1.0,0.0,0,0,0,0.0
6026001125950019,0,0,,,0,0,0,
6026001125950021,0,0,,,0,0,0,
6026001125950022,0,0,1.0,0.0,0,1,0,0.0
6026001125950023,0,0,,,0,0,0,
6026001125950024,0,0,1.0,0.0,0,1,0,0.0
6026001125950025,0,0,1.0,0.0,0,0,0,1.0
6026001125950026,0,0,1.0,0.0,0,1,0,1.0
6026001125950027,0,0,1.0,0.0,0,0,0,0.0
6026001125950029,0,0,,,0,0,0,
6026001125950031,0,0,1.0,0.0,0,0,0,0.0
6026001126010002,0,0,1.0,0.0,0,0,0,0.0
6026001126010003,0,0,1.0,0.0,0,0,0,0.0
6026001126010004,0,0,1.0,0.0,0,1,0,0.0
6026001126010006,0,0,1.0,,0,0,0,
6026001126010007,0,0,1.0,0.0,0,0,0,0.0
6026001126010008,0,0,,,0,0,0,
6026001126010009,0,0,1.0,0.0,0,1,0,0.0
6026001126010010,0,0,,,0,0,0,
6026001126010012,0,0,1.0,,0,0,0,
6026001126010013,0,0,,,0,0,0,
6026001126010014,0,0,,,0,0,0,
6026001126010015,0,0,,,0,0,0,
6026001126010016,0,0,,,0,0,0,
6026001126010017,0,0,,,0,0,0,
6026001126010018,0,0,,,0,0,0,
6026001126010021,0,0,1.0,0.0,0,1,0,0.0
6026001126190001,0,0,1.0,0.0,0,0,0,0.0
6026001126190002,0,0,,,0,0,0,
6026001126190003,0,0,1.0,0.0,0,0,0,0.0
6026001126190004,0,0,,,0,0,0,
6026001126190005,0,0,1.0,0.0,0,1,0,0.0
6026001126190006,0,0,,,0,0,0,
6026001126190007,0,0,,,0,0,0,
6026001126190008,0,0,,,0,0,0,
6026001126190009,0,0,,,0,0,0,
6026001126190010,0,0,,,0,0,0,
6026001126190011,0,0,,,0,0,0,
6026001126190012,0,0,,,0,0,0,
6026001126190013,0,0,,,0,0,0,
6026001126190014,0,0,1.0,0.0,0,0,0,0.0
6026001126190015,0,0,1.0,0.0,0,1,0,0.0
6026001126190016,0,0,,,0,0,0,
6026001126190017,0,0,,,0,0,0,
6026001126190018,0,0,,,0,0,0,
6026001126190019,0,0,,,0,0,0,
6026001126190020,0,0,1.0,0.0,0,0,0,0.0
6026001126190021,0,0,1.0,0.0,0,0,0,0.0
6026001126190022,0,0,1.0,0.0,0,0,0,0.0
6026001126190023,0,0,,,0,0,0,
6026001126280001,0,0,1.0,0.0,0,0,0,0.0
6026001126280002,0,0,,,0,0,0,
6026001126280004,0,0,,,0,0,0,
6026001126280005,0,0,1.0,0.0,0,1,0,0.0
6026001126280008,0,0,,,0,0,0,
6026001126280009,0,0,,,0,0,0,
6026001126280010,0,0,1.0,0.0,0,1,0,0.0
6026001126280012,0,0,,,0,0,0,
6026001126280013,0,0,1.0,0.0,0,1,0,0.0
6026001126280014,0,0,1.0,0.0,0,1,0,1.0
6026001126280015,0,0,1.0,,0,1,0,
6026001126280016,0,0,1.0,0.0,0,1,0,0.0
6026001128170001,0,0,1.0,0.0,0,1,0,0.0
6026001128170002,0,0,1.0,0.0,0,0,0,1.0
6026001128170003,0,0,1.0,0.0,0,1,0,1.0
6026001128170004,0,0,1.0,0.0,0,0,0,1.0
6026001128170005,0,0,1.0,0.0,0,0,0,1.0
6026001128170006,0,0,1.0,0.0,0,0,0,1.0
6026001128170007,0,0,,,0,0,0,
6026001128170009,0,0,1.0,0.0,0,0,0,1.0
6026001129760001,0,0,,,0,0,0,
6026001129760002,0,0,,,0,0,0,
6026001129760003,0,0,,0.0,0,0,0,0.0
6026001129760004,0,0,,0.0,0,1,0,0.0
6026001129760005,0,0,,0.0,0,1,0,0.0
6026001129760006,0,0,,,0,0,0,
6026001129760007,0,0,,,0,0,0,
6026001129760008,0,0,,,0,0,0,
6026001129760009,0,0,,,0,0,0,
6026001129760010,0,0,,0.0,0,1,0,0.0
6026001129760011,0,0,,,0,0,0,
6026001129760012,0,0,,0.0,0,1,0,0.0
6026001129760013,0,0,,,0,0,0,
6026001129760014,0,0,,,0,0,0,
6026001129760015,0,0,,0.0,0,0,0,0.0
6026001129760016,0,0,,,0,0,0,
6026001129760017,0,0,,0.0,0,1,0,0.0
6026001129760018,0,0,,0.0,0,1,0,0.0
6026001132770001,0,0,1.0,0.0,0,0,0,1.0
6026001132770002,0,0,1.0,0.0,0,0,0,1.0
6026001132770003,0,0,1.0,0.0,0,0,0,1.0
6026001132770004,0,0,1.0,0.0,0,0,0,1.0
6026001132770005,0,0,1.0,0.0,0,0,0,1.0
6026001132770006,0,0,1.0,0.0,0,1,0,0.0
6026001132770007,0,0,1.0,0.0,0,0,0,1.0
6026001132770008,0,0,1.0,0.0,0,1,0,1.0
6026001132770009,0,0,1.0,0.0,0,0,0,1.0
6035001046260001,0,0,,,0,0,0,
6035001046260002,0,0,,,0,0,0,
6035001046260004,0,0,,,0,0,0,
6035001046260005,0,0,,0.0,0,1,0,0.0
6035001046260007,0,0,,,0,0,0,
6035001046260008,1,1,1.0,0.0,0,0,0,0.0
6035001046260009,0,0,,,0,0,0,
6035001046260010,0,0,,0.0,0,0,0,0.0
6035001046260011,0,0,,0.0,0,0,0,0.0
6035001046260012,0,0,,,0,0,0,
6035001046260013,0,0,,,0,0,0,
6035001048010001,0,0,1.0,0.0,0,1,0,0.0
6035001048010002,0,0,1.0,0.0,0,0,0,0.0
6035001048010003,0,0,1.0,0.0,0,1,0,0.0
6035001048010004,0,0,1.0,0.0,0,1,0,0.0
6035001048010005,0,0,,0.0,0,0,0,0.0
6035001048010006,0,0,,0.0,0,0,0,0.0
6035001048010007,0,0,,0.0,0,1,0,0.0
6035001048010008,0,0,1.0,0.0,0,1,0,0.0
6035001048010009,0,0,1.0,0.0,0,0,0,0.0
6035001048010010,0,0,,,0,0,0,
6035001048010011,0,0,1.0,0.0,0,1,0,0.0
6035001048010012,0,0,1.0,0.0,0,0,0,0.0
6035001048010013,0,0,1.0,0.0,0,0,0,0.0
6035001048010014,0,0,1.0,0.0,0,1,0,0.0
6035001048010015,0,0,,0.0,0,0,0,0.0
6035001048010016,0,0,1.0,0.0,0,0,0,0.0
6035001048010017,0,0,,,0,0,0,
6035001048010018,0,0,1.0,0.0,0,1,0,0.0
6035001048010019,0,0,1.0,0.0,0,0,0,0.0
6035001048010020,0,0,,0.0,0,0,0,0.0
6035001048010021,0,0,1.0,0.0,0,0,0,0.0
6035001048010022,0,0,1.0,0.0,0,1,0,0.0
6035001048010023,0,0,,0.0,0,0,0,0.0
6035001048010024,0,0,,0.0,0,1,0,0.0
6035001048010025,0,0,,0.0,0,0,0,0.0
6035001048010026,0,0,,0.0,0,1,0,0.0
6035001048010027,0,0,,0.0,0,1,0,0.0
6035001048010028,0,0,,0.0,0,0,0,0.0
6035001048010029,0,0,,0.0,0,1,0,0.0
6035001048010030,0,0,1.0,0.0,0,1,0,0.0
6035001050720001,0,0,1.0,0.0,0,0,0,0.0
6035001050720002,0,0,1.0,0.0,0,0,0,0.0
6035001050720003,0,0,1.0,0.0,0,1,0,0.0
6035001050720004,0,0,1.0,0.0,0,0,0,0.0
6035001050720005,0,0,1.0,0.0,0,0,0,0.0
6035001050720006,0,0,1.0,0.0,0,0,0,0.0
6035001050720007,0,0,1.0,0.0,0,0,0,0.0
6035001050720008,0,0,1.0,0.0,0,0,0,0.0
6035001050720011,0,0,1.0,0.0,0,0,0,0.0
6035001050720013,0,0,1.0,0.0,0,0,0,0.0
6035001050720014,0,0,,,0,0,0,
6035001050810001,0,0,1.0,0.0,0,0,0,0.0
6035001050810002,0,0,,,0,0,0,
6035001050810003,0,0,1.0,0.0,0,0,0,0.0
6035001050810004,0,0,1.0,0.0,0,0,0,0.0
6035001050810005,0,0,,,0,0,0,
6035001050810006,0,0,1.0,0.0,0,0,0,0.0
6035001050940001,0,0,1.0,0.0,0,0,0,0.0
6035001050940002,0,0,1.0,0.0,0,0,0,0.0
6035001050940003,0,0,1.0,0.0,0,0,0,0.0
6035001051450001,0,0,,0.0,0,0,0,0.0
6035001051450003,0,0,1.0,0.0,0,0,0,0.0
6035001051450004,0,0,1.0,0.0,0,0,0,0.0
6035001051450005,0,0,1.0,0.0,0,0,0,0.0
6035001051450006,0,0,1.0,0.0,0,0,0,0.0
6035001051450007,0,0,,1.0,0,0,0,0.0
6035001051450008,0,0,1.0,0.0,0,0,0,0.0
6035001051450009,0,0,0.0,0.0,0,0,0,0.0
6035001051450010,0,0,1.0,0.0,0,0,0,0.0
6035001051450011,0,0,,0.0,0,0,0,0.0
6035001051450012,0,0,1.0,0.0,0,0,0,0.0
6035001051450014,0,0,1.0,0.0,0,0,0,0.0
6035001051450015,0,0,1.0,0.0,0,0,0,0.0
6035001051450016,0,0,,0.0,0,0,0,0.0
6035001051450017,0,0,,0.0,0,0,0,0.0
6035001051450018,0,0,1.0,0.0,0,0,0,0.0
6035001051450019,0,0,1.0,0.0,0,0,0,0.0
6035001051450020,0,0,,0.0,0,0,0,0.0
