Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango
2025003004350027,2,2,50,3,435,27,2,,99,1,60,4,2,1,1,1,6,2,4,3
2025003004350028,2,2,50,3,435,28,2,,20,2,36,4,1,2,2,2,2,2,2,2
2025003004359999,2,2,50,3,435,9999,1,1,,1,99,6,7,2,2,2,4.75,1,4,6
2025003005730001,2,2,50,3,573,1,2,,99,1,36,4,3,2,2,2,14,1,6,2
2025003005730002,2,2,50,3,573,2,2,,99,1,24,3,4,2,2,2,11,1,6,2
2025003005730003,2,2,50,3,573,3,2,,2,1,76,4,7,2,2,2,44,1,7,4
2025003005730004,2,2,50,3,573,4,2,,99,1,62,4,3,2,2,2,96,1,8,4
2025003005730005,2,2,50,3,573,5,2,,99,1,46,4,1,2,2,2,40,1,7,3
2025003005739999,2,2,50,3,573,9999,1,1,,1,99,6,7,2,2,2,1.5,1,2,6
2025004000400001,2,2,50,4,40,1,2,,.1,1,84,1,1,2,2,2,5,1,5,5
2025004000400002,2,2,50,4,40,2,2,,99,2,40,4,1,2,2,2,3.85,2,3,2
2025004000400003,2,2,50,4,40,3,1,1,,2,74,1,7,2,2,2,1.28,1,2,4
2025004000400004,2,2,50,4,40,4,1,1,,1,90,4,1,1,2,2,15.75,1,6,5
2025004000400005,2,2,50,4,40,5,1,1,,2,59,4,1,2,2,2,.75,1,1,3
2025004000400006,2,2,50,4,40,6,1,1,,1,52,4,1,1,2,2,.25,1,1,3
2025004000400007,2,2,50,4,40,7,1,1,,2,76,4,1,2,2,2,62.7,1,8,4
2025004000400008,2,2,50,4,40,8,1,1,,1,45,4,2,2,2,2,2,2,2,3
2025004000400009,2,2,50,4,40,9,2,,.1,1,78,1,7,1,2,2,4,2,3,4
2025004000400010,2,2,50,4,40,10,1,1,,1,62,1,1,2,2,2,5.75,2,4,4
2025004000400011,2,2,50,4,40,11,1,1,,1,86,4,1,2,2,2,5.77,2,4,5
2025004000400012,2,2,50,4,40,12,1,1,,1,40,4,2,2,2,2,.75,1,1,2
2025004000400013,2,2,50,4,40,13,2,,.5,1,72,4,1,1,2,2,14.5,2,6,4
2025004000400014,2,2,50,4,40,14,2,,99,2,48,4,2,2,2,2,5.55,1,5,3
2025004000400015,2,2,50,4,40,15,1,1,,2,55,1,7,2,2,2,.52,1,1,3
2025004000400016,2,2,50,4,40,16,1,1,,1,65,4,1,2,2,2,12.5,2,5,4
2025004000400017,2,2,50,4,40,17,1,1,,1,99,6,7,2,2,2,.1,1,1,6
2025004000400018,2,2,50,4,40,18,2,,99,1,77,4,3,2,2,1,21.5,2,6,4
2025004000400019,2,2,50,4,40,19,1,1,,1,60,1,1,2,2,2,5.7,2,4,3
2025004000400020,2,2,50,4,40,20,1,1,,1,64,4,1,2,2,2,6.75,1,5,4
2025004000400021,2,2,50,4,40,21,1,1,,1,41,4,7,2,2,2,10.02,1,6,3
2025004000400022,2,2,50,4,40,22,1,1,,1,60,1,7,2,2,2,1,2,1,3
2025004000400023,2,2,50,4,40,23,1,1,,1,68,4,1,2,2,2,4,2,3,4
2025004000400024,2,2,50,4,40,24,1,1,,2,55,1,7,2,2,2,6,1,5,3
2025004000400025,2,2,50,4,40,25,1,1,,1,71,4,1,1,2,2,2.5,2,2,4
2025004000400026,2,2,50,4,40,26,1,1,,1,47,4,7,2,2,2,.25,1,1,3
2025004000400027,2,2,50,4,40,27,2,,99,1,45,4,2,2,1,1,7,1,5,3
2025004000400028,2,2,50,4,40,28,1,1,,2,40,1,1,2,2,2,.6,1,1,2
2025004000400029,2,2,50,4,40,29,2,,99,1,60,4,2,2,2,2,120.5,2,8,3
2025004000400030,2,2,50,4,40,30,1,1,,1,35,4,1,2,2,2,6.5,1,5,2
2025004000400031,2,2,50,4,40,31,2,,99,1,46,4,2,2,2,2,3,1,4,3
2025004000400032,2,2,50,4,40,32,2,,99,1,79,4,1,2,2,2,4,1,4,4
2025004000400033,2,2,50,4,40,33,1,1,,1,72,4,1,2,2,2,3,2,3,4
2025004000400034,2,2,50,4,40,34,2,,99,2,80,4,1,2,2,2,27,1,7,4
2025004000400035,2,2,50,4,40,35,2,,99,1,88,4,2,2,2,2,6,1,5,5
2025004000400036,2,2,50,4,40,36,1,1,,1,37,1,1,2,2,2,1,1,2,2
2025004000400037,2,2,50,4,40,37,2,,99,2,57,4,2,2,2,2,4,1,4,3
2025004000400038,2,2,50,4,40,38,1,1,,2,67,4,1,2,2,2,5,2,4,4
2025004000400039,2,2,50,4,40,39,1,1,,1,56,4,7,2,2,2,.25,1,1,3
2025004000400040,2,2,50,4,40,40,1,1,,1,42,4,1,2,2,2,5,1,5,3
2025004000400041,2,2,50,4,40,41,1,1,,2,21,4,2,2,2,2,2,2,2,2
2025004000400042,2,2,50,4,40,42,1,1,,2,51,2,1,2,2,2,5,2,4,3
2025004000400043,2,2,50,4,40,43,2,,99,2,50,4,2,2,2,2,4,2,3,3
2025004000400044,2,2,50,4,40,44,1,1,,2,64,4,1,2,2,2,8.5,2,5,4
2025004000400045,2,2,50,4,40,45,2,,.1,1,87,1,1,2,2,2,24,2,6,5
2025004000400046,2,2,50,4,40,46,2,,99,1,86,4,1,2,2,2,1,1,2,5
2025004000400047,2,2,50,4,40,47,2,,99,1,60,4,1,2,2,2,16,1,6,3
2025004000400048,2,2,50,4,40,48,2,,99,1,40,4,2,2,2,2,10,1,6,2
2025004000400049,2,2,50,4,40,49,1,1,,2,61,1,5,2,2,2,8,1,5,4
2025004000400050,2,2,50,4,40,50,1,1,,1,58,1,5,2,2,2,8,1,5,3
2025004000400051,2,2,50,4,40,51,2,,1,1,60,1,1,2,2,2,28.76,1,7,3
2025004000400052,2,2,50,4,40,52,2,,99,2,35,4,3,2,1,2,23.98,1,7,2
2025004000400053,2,2,50,4,40,53,1,1,,1,99,6,7,2,2,2,1.32,1,2,6
2025004000409999,2,2,50,4,40,9999,1,1,,1,99,6,7,2,2,2,5.04,1,5,6
2025004000410001,2,2,50,4,41,1,1,1,,1,53,4,5,2,2,2,40,1,7,3
2025004000410002,2,2,50,4,41,2,2,,99,1,45,4,1,2,2,2,8,1,5,3
2025004000410003,2,2,50,4,41,3,2,,2.5,1,27,4,1,2,2,2,1,1,2,2
2025004000410004,2,2,50,4,41,4,2,,.5,1,80,4,1,1,2,2,220,2,9,4
2025004000410005,2,2,50,4,41,5,1,1,,1,35,4,3,2,2,2,7,2,4,2
2025004000410006,2,2,50,4,41,6,1,1,,2,44,4,1,2,2,2,2,1,3,3
2025004000410007,2,2,50,4,41,7,2,,.5,1,49,4,1,1,2,1,34,1,7,3
2025004000410008,2,2,50,4,41,8,2,,60,1,75,4,1,2,2,2,58,2,7,4
2025004000410009,2,2,50,4,41,9,1,1,,1,29,4,2,2,2,2,2.6,2,2,2
2025004000410010,2,2,50,4,41,10,1,1,,1,62,4,1,2,2,2,8,1,5,4
2025004000410011,2,2,50,4,41,11,1,1,,1,78,4,1,2,2,2,42.34,1,7,4
2025004000410012,2,2,50,4,41,12,2,,1,1,69,4,1,2,2,2,22,1,7,4
2025004000410013,2,2,50,4,41,13,2,,1,1,83,4,1,2,2,1,4,1,4,5
2025004000410014,2,2,50,4,41,14,2,,1,1,52,4,1,2,2,2,4,2,3,3
2025004000410015,2,2,50,4,41,15,2,,1,1,60,1,1,2,2,2,28.76,1,7,3
2025004000410016,2,2,50,4,41,16,2,,99,1,73,1,5,1,2,2,27,2,6,4
2025004000410017,2,2,50,4,41,17,2,,24,1,78,5,2,2,2,2,41,1,7,4
2025004000410018,2,2,50,4,41,18,2,,7,2,66,1,1,2,2,2,8,1,5,4
2025004000410019,2,2,50,4,41,19,2,,1,2,73,1,5,1,2,2,22,2,6,4
2025004000410020,2,2,50,4,41,20,2,,1,1,65,1,1,2,2,2,30,2,7,4
2025004000410021,2,2,50,4,41,21,2,,99,1,32,1,3,2,2,2,1,1,2,2
2025004000410022,2,2,50,4,41,22,2,,99,1,75,1,1,2,2,2,3,1,4,4
2025004000410023,2,2,50,4,41,23,2,,1,1,74,1,1,1,2,2,6,2,4,4
2025004000410024,2,2,50,4,41,24,2,,3,2,90,1,1,2,2,1,4,1,4,5
2025004000410025,2,2,50,4,41,25,2,,90,1,40,1,1,2,2,2,3,2,3,2
2025004000410026,2,2,50,4,41,26,2,,1,1,63,1,1,2,2,2,6,2,4,4
2025004000410027,2,2,50,4,41,27,2,,1,1,74,1,1,2,2,2,20,2,6,4
2025004000419999,2,2,50,4,41,9999,1,1,,1,99,6,7,2,2,2,25,1,7,6
2025004000500001,2,2,50,4,50,1,2,,99,1,44,4,1,2,2,2,85,1,8,3
2025004000500002,2,2,50,4,50,2,2,,99,2,57,4,7,1,2,2,41,2,7,3
2025004000500003,2,2,50,4,50,3,2,,99,1,99,4,3,2,2,2,60,1,8,6
2025004000500004,2,2,50,4,50,4,2,,99,1,99,4,2,2,2,2,80,1,8,6
2025004000500005,2,2,50,4,50,5,2,,99,1,38,4,1,2,2,2,12.02,1,6,2
2025004000500006,2,2,50,4,50,6,2,,30,1,80,4,1,2,2,2,21,2,6,4
2025004000500007,2,2,50,4,50,7,2,,99,1,62,4,1,2,2,2,12.52,1,6,4
2025004000500008,2,2,50,4,50,8,1,1,,2,60,4,1,2,2,2,22.77,1,7,3
2025004000500009,2,2,50,4,50,9,2,,99,1,60,4,1,2,2,2,60,2,7,3
2025004000500010,2,2,50,4,50,10,2,,99,1,82,4,3,2,2,1,8,1,5,5
2025004000500011,2,2,50,4,50,11,1,1,,1,75,4,7,2,2,2,10.02,2,5,4
2025004000500012,2,2,50,4,50,12,1,1,,2,74,4,1,2,2,2,14.27,2,6,4
2025004000500013,2,2,50,4,50,13,2,,99,2,30,4,2,2,2,2,10,1,6,2
2025004000500014,2,2,50,4,50,14,1,1,,1,90,4,1,2,2,2,14.02,1,6,5
2025004000500015,2,2,50,4,50,15,1,1,,2,40,4,1,2,2,2,10.01,1,6,2
2025004000500016,2,2,50,4,50,16,2,,99,1,70,4,1,1,2,2,10,1,6,4
2025004000500017,2,2,50,4,50,17,2,,99,1,62,4,3,2,2,2,102.01,1,9,4
2025004000500018,2,2,50,4,50,18,1,1,,1,99,6,7,2,2,2,.75,2,1,6
2025004000508888,2,2,50,4,50,8888,1,1,,1,99,6,7,2,2,2,40,1,7,6
2025004000509999,2,2,50,4,50,9999,1,1,,1,99,6,7,2,2,2,43.3,1,7,6
2025061000993073,2,2,50,61,99,3073,2,,99,2,94,4,1,2,2,2,280,1,10,5
2025062000990494,2,2,50,62,99,494,1,1,,1,69,4,1,2,1,1,2,1,3,4
2025062000990509,2,2,50,62,99,509,1,1,,1,64,1,1,1,2,2,2.5,1,3,4
2025062000990559,2,2,50,62,99,559,1,1,,2,59,1,1,2,2,2,2.5,1,3,3
2025064000991720,2,2,50,64,99,1720,1,1,,1,60,1,2,2,2,2,1,1,2,3
2025064000991735,2,2,50,64,99,1735,1,1,,1,54,4,3,2,2,2,515,1,10,3
2025064000991738,2,2,50,64,99,1738,1,1,,1,50,4,1,2,2,2,17,1,6,3
2025101169500001,2,2,51,1,16950,1,2,,99,1,55,4,1,2,2,2,15.01,1,6,3
2025103004850001,2,2,51,3,485,1,2,,2,1,54,4,1,2,2,1,149.98,1,9,3
2025103004850002,2,2,51,3,485,2,2,,3,1,54,4,1,1,2,2,75.5,2,8,3
2025103004850003,2,2,51,3,485,3,2,,2,2,70,4,1,2,2,2,35,1,7,4
2025103004850004,2,2,51,3,485,4,2,,.5,1,56,1,1,2,2,2,60,1,8,3
2025103004850005,2,2,51,3,485,5,2,,68,1,50,4,1,2,2,2,60,1,8,3
2025104000510001,2,2,51,4,51,1,2,,99,1,80,4,2,2,1,1,385,1,10,4
2025104000510002,2,2,51,4,51,2,2,,.2,1,67,4,1,2,2,2,100,1,9,4
2025104000510003,2,2,51,4,51,3,2,,8,1,50,4,2,2,2,2,16,1,6,3
2025104000510004,2,2,51,4,51,4,2,,99,1,47,4,3,2,2,2,42,1,7,3
2025104000510005,2,2,51,4,51,5,2,,99,2,45,4,2,2,2,1,11,1,6,3
2025104000510006,2,2,51,4,51,6,2,,99,1,31,4,3,2,1,1,24.03,1,7,2
2025104000519999,2,2,51,4,51,9999,1,1,,1,99,6,7,2,2,2,10,1,6,6
2035001101240001,2,3,50,1,10124,1,2,,99,1,68,3,1,1,2,2,2,1,3,4
2035001101240002,2,3,50,1,10124,2,2,,99,2,47,4,1,2,1,1,1.5,2,2,3
2035001101240003,2,3,50,1,10124,3,2,,99,1,64,4,1,1,2,1,2,1,3,4
2035001101240004,2,3,50,1,10124,4,2,,99,1,64,4,7,1,2,2,4,1,4,4
2035001101240005,2,3,50,1,10124,5,2,,99,1,56,4,1,2,2,2,7,1,5,3
2035001101249999,2,3,50,1,10124,9999,1,1,,1,99,6,7,2,2,2,.04,1,1,6
2035001101270001,2,3,50,1,10127,1,2,,2,1,72,4,2,2,2,2,1.5,1,2,4
2035001101270002,2,3,50,1,10127,2,2,,2,1,52,4,1,2,2,2,1,1,2,3
2035001101270003,2,3,50,1,10127,3,2,,2,2,44,4,2,2,2,1,3.45,1,4,3
2035001101270004,2,3,50,1,10127,4,2,,2,1,62,4,1,2,2,2,1.4,1,2,4
2035001101270005,2,3,50,1,10127,5,2,,1,1,83,4,1,2,2,2,2.3,1,3,5
2035001101279999,2,3,50,1,10127,9999,1,1,,1,99,6,7,2,2,2,1.1,1,2,6
2035101098580001,2,3,51,1,9858,1,2,,2,1,50,4,1,1,2,2,11,2,5,3
2035101098580002,2,3,51,1,9858,2,2,,1,2,73,4,2,2,2,2,2.8,2,2,4
2035101098580003,2,3,51,1,9858,3,2,,1,1,49,5,1,2,2,2,3,2,3,3
2035101098580004,2,3,51,1,9858,4,2,,.5,1,60,4,5,2,1,2,7.2,2,5,3
2035101098580005,2,3,51,1,9858,5,2,,.1,1,36,2,2,2,2,2,2,2,2,2
2035101098580006,2,3,51,1,9858,6,2,,1,1,60,4,1,2,2,2,3.33,2,3,3
2035101098580007,2,3,51,1,9858,7,2,,2,1,72,4,5,2,2,2,1.5,2,2,4
2035101098580008,2,3,51,1,9858,8,2,,99,1,99,6,7,2,2,2,.3,2,1,6
2035101098580009,2,3,51,1,9858,9,2,,2,2,60,4,1,2,2,2,1.5,2,2,3
2035101098589999,2,3,51,1,9858,9999,1,1,,1,99,6,7,2,2,2,.44,2,1,6
2035101103560001,2,3,51,1,10356,1,2,,4,1,99,6,7,2,2,2,5,2,4,6
2035101103560002,2,3,51,1,10356,2,2,,.6,2,30,4,1,2,2,2,3,2,3,2
2035101103560003,2,3,51,1,10356,3,2,,4,1,74,4,2,2,2,1,2,2,2,4
2035101103560004,2,3,51,1,10356,4,2,,12,1,47,4,1,1,2,2,2.5,2,2,3
2035101103560005,2,3,51,1,10356,5,2,,4,2,60,4,1,2,1,1,3,2,3,3
2035101103560006,2,3,51,1,10356,6,1,1,,1,49,4,2,2,1,1,1.5,2,2,3
2035101103560007,2,3,51,1,10356,7,2,,30,1,70,4,5,2,2,2,2,2,2,4
2035101103560008,2,3,51,1,10356,8,1,1,,1,45,4,1,2,2,2,1,2,1,3
2035101103560009,2,3,51,1,10356,9,2,,4,2,52,4,3,2,2,1,1.25,2,1,3
2035101103560010,2,3,51,1,10356,10,2,,.3,1,74,4,1,1,2,2,.25,2,1,4
2035101103560011,2,3,51,1,10356,11,2,,1,2,40,1,2,2,1,1,.5,2,1,2
2035101103560012,2,3,51,1,10356,12,2,,6,2,48,4,2,2,1,1,2,2,2,3
2035101103560013,2,3,51,1,10356,13,2,,.5,1,78,4,1,1,2,2,1.51,2,2,4
2035101103560014,2,3,51,1,10356,14,1,1,,1,32,1,2,2,2,1,.25,2,1,2
2035101103560015,2,3,51,1,10356,15,2,,.1,1,67,4,1,1,2,2,.5,2,1,4
2035101103569999,2,3,51,1,10356,9999,1,1,,1,99,6,7,2,2,2,1,2,1,6
2035301105430001,2,3,53,1,10543,1,1,1,,1,68,4,1,1,2,2,21.7,2,6,4
2035301105430002,2,3,53,1,10543,2,2,,2,2,43,4,1,2,2,1,5,2,4,3
2035301105430003,2,3,53,1,10543,3,2,,10,1,67,4,5,2,1,1,5.25,2,4,4
2035301107330001,2,3,53,1,10733,1,2,,10,1,67,4,5,2,1,1,5.5,2,4,4
2035301107330002,2,3,53,1,10733,2,2,,7.5,1,51,4,2,1,2,1,10,2,5,3
2035301107330003,2,3,53,1,10733,3,1,1,,1,59,4,1,1,2,2,2.5,2,2,3
2035301107330004,2,3,53,1,10733,4,1,1,,1,53,4,1,2,2,2,3,2,3,3
2035301107339999,2,3,53,1,10733,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
2035301109160001,2,3,53,1,10916,1,1,1,,2,53,4,7,2,2,1,20,2,6,3
2035301109160002,2,3,53,1,10916,2,2,,.5,1,30,1,2,2,2,2,3.1,2,3,2
2035301109160003,2,3,53,1,10916,3,1,1,,1,33,4,1,1,2,1,.25,2,1,2
2035301109160004,2,3,53,1,10916,4,2,,.1,1,53,4,1,2,2,2,1.5,2,2,3
2035301109160005,2,3,53,1,10916,5,2,,3,2,43,4,1,2,2,1,5,2,4,3
2035301109160006,2,3,53,1,10916,6,1,1,,1,99,6,7,2,2,2,.2,2,1,6
2035301109169999,2,3,53,1,10916,9999,1,1,,1,99,6,7,2,2,2,.2,1,1,6
2035501091400001,2,3,55,1,9140,1,2,,.5,2,82,1,7,2,2,2,15.1,1,6,5
2035501091400002,2,3,55,1,9140,2,2,,30,1,45,1,1,2,2,1,50,1,8,3
2035501091409999,2,3,55,1,9140,9999,1,1,,1,99,6,7,2,2,2,.2,1,1,6
2035501092497777,2,3,55,1,9249,7777,1,1,,1,99,6,7,2,2,2,9,1,5,6
2035501096557777,2,3,55,1,9655,7777,1,1,,1,99,6,7,2,2,2,9,1,5,6
2035501096607777,2,3,55,1,9660,7777,1,1,,1,99,6,7,2,2,2,9,1,5,6
2035501097707777,2,3,55,1,9770,7777,1,1,,1,99,6,7,2,2,2,9,1,5,6
2035501100900001,2,3,55,1,10090,1,1,1,,1,55,4,1,1,2,1,15.02,1,6,3
2035501100900002,2,3,55,1,10090,2,2,,.1,1,61,4,2,2,2,2,12.2,1,6,4
2035501100900003,2,3,55,1,10090,3,1,1,,2,44,4,2,2,1,1,.1,1,1,3
2035501100900004,2,3,55,1,10090,4,1,1,,1,61,4,1,2,2,2,.14,1,1,4
2035501100900005,2,3,55,1,10090,5,1,1,,1,99,6,7,2,2,2,1,1,2,6
2035501100900006,2,3,55,1,10090,6,1,1,,1,32,4,2,1,1,1,.1,1,1,2
2035501100900007,2,3,55,1,10090,7,1,1,,2,63,4,1,1,2,1,.1,1,1,4
2035501100900008,2,3,55,1,10090,8,2,,2,1,66,4,3,1,2,2,20,1,7,4
2035501100909999,2,3,55,1,10090,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
2035501106110001,2,3,55,1,10611,1,2,,.05,1,25,4,1,2,2,2,3,2,3,2
2035501106110002,2,3,55,1,10611,2,1,2,.1,2,50,4,1,2,2,2,16,2,6,3
2035501106110003,2,3,55,1,10611,3,2,,2,1,44,4,1,2,2,2,36,2,7,3
2035501109260001,2,3,55,1,10926,1,2,,1,2,77,4,1,1,2,2,10,1,6,4
2035501109260002,2,3,55,1,10926,2,1,1,,1,64,4,1,1,2,2,6.01,1,5,4
2035501109260003,2,3,55,1,10926,3,1,1,,2,60,4,1,2,2,2,2.02,1,3,3
2035501109260004,2,3,55,1,10926,4,1,1,,1,51,4,1,2,2,2,10.02,1,6,3
2035501109647777,2,3,55,1,10964,7777,1,1,,1,99,6,7,2,2,2,9,1,5,6
2035501112810001,2,3,55,1,11281,1,2,,.5,2,35,4,1,2,2,2,80,2,8,2
2035501112819999,2,3,55,1,11281,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
2035501114490001,2,3,55,1,11449,1,1,1,,1,62,1,7,2,2,2,38.6,1,7,4
2035501114490002,2,3,55,1,11449,2,2,,40,1,56,1,1,1,1,1,25,1,7,3
2035501114499999,2,3,55,1,11449,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
2045001040830001,2,4,50,1,4083,1,2,,1,2,56,4,1,1,2,2,32,1,7,3
2045001040830002,2,4,50,1,4083,2,1,1,,1,55,4,1,1,2,2,18,1,6,3
2045001040839999,2,4,50,1,4083,9999,1,1,,1,99,6,7,2,2,2,.3,1,1,6
2045001041600001,2,4,50,1,4160,1,2,,140,1,55,1,3,2,1,1,40,1,7,3
2045001042300001,2,4,50,1,4230,1,2,,5,2,48,4,1,1,2,2,12.5,1,6,3
2045001042300002,2,4,50,1,4230,2,2,,20,1,52,4,2,2,1,1,30,2,7,3
2045001044600001,2,4,50,1,4460,1,1,1,,1,45,4,2,2,2,2,75,1,8,3
2045001044600002,2,4,50,1,4460,2,2,,.01,2,61,1,7,1,2,2,4,2,3,4
2045001044600003,2,4,50,1,4460,3,2,,8,2,70,4,7,2,2,2,10,1,6,4
2045001044600004,2,4,50,1,4460,4,1,1,,2,54,4,1,2,2,2,2,2,2,3
2045001044600005,2,4,50,1,4460,5,1,1,,1,99,6,7,2,2,2,.3,1,1,6
2045001044600006,2,4,50,1,4460,6,1,1,,2,46,4,1,2,2,2,.25,1,1,3
2045001044600007,2,4,50,1,4460,7,1,1,,1,99,6,7,2,2,2,.25,1,1,6
2045001044600008,2,4,50,1,4460,8,1,1,,1,99,6,7,2,2,2,.1,1,1,6
2045001044600009,2,4,50,1,4460,9,1,1,,2,50,4,1,2,2,2,.02,1,1,3
2045001044609999,2,4,50,1,4460,9999,1,1,,1,99,6,7,2,2,2,.7,1,1,6
2045001045670001,2,4,50,1,4567,1,2,,99,1,37,4,3,2,2,1,51.15,1,8,2
2045001047310001,2,4,50,1,4731,1,2,,2,2,53,4,1,1,2,2,1,1,2,3
2045001047310002,2,4,50,1,4731,2,2,,25,1,55,4,1,1,2,2,3.5,1,4,3
2045001047310003,2,4,50,1,4731,3,2,,10,2,58,4,1,1,2,2,20,1,7,3
2045001047310004,2,4,50,1,4731,4,2,,3,1,38,4,3,2,2,2,1.5,1,2,2
2045001047310005,2,4,50,1,4731,5,2,,.1,1,69,4,1,2,2,2,20,2,6,4
2045001047319999,2,4,50,1,4731,9999,1,1,,1,99,6,7,2,2,2,.1,1,1,6
2045001047900001,2,4,50,1,4790,1,2,,.02,1,45,4,1,2,2,2,3,2,3,3
2045001047900002,2,4,50,1,4790,2,1,1,,2,65,4,1,2,2,2,6.35,2,4,4
2045001047900003,2,4,50,1,4790,3,1,1,,1,45,4,1,2,2,2,4.5,2,4,3
2045001047900004,2,4,50,1,4790,4,2,,.2,1,73,4,1,2,2,2,45,1,7,4
2045001047909999,2,4,50,1,4790,9999,1,1,,1,99,6,7,2,2,2,.1,1,1,6
2045001049540001,2,4,50,1,4954,1,2,,250,1,27,4,3,2,1,1,3,1,4,2
2045001049540002,2,4,50,1,4954,2,1,1,,1,82,4,1,1,2,2,.25,1,1,5
2045001049540003,2,4,50,1,4954,3,1,1,,1,56,4,1,2,2,2,19.25,1,6,3
2045001049540004,2,4,50,1,4954,4,2,,291,1,75,5,3,2,1,1,24,1,7,4
2045001049540005,2,4,50,1,4954,5,1,1,,1,65,5,2,2,2,1,29,1,7,4
2045001049540006,2,4,50,1,4954,6,2,,15,1,55,4,2,2,1,1,50,1,8,3
2045001049549999,2,4,50,1,4954,9999,1,1,,1,99,6,7,2,2,2,1.15,1,2,6
2045001051670001,2,4,50,1,5167,1,1,1,,2,58,4,1,2,2,2,15,1,6,3
2045001051670002,2,4,50,1,5167,2,1,1,,1,60,4,1,2,2,2,50,1,8,3
2045001051670003,2,4,50,1,5167,3,1,1,,1,72,4,1,2,2,2,7,1,5,4
2045001051679999,2,4,50,1,5167,9999,1,1,,1,99,6,7,2,2,2,1,1,2,6
2045001052430001,2,4,50,1,5243,1,2,,15,1,56,4,3,2,1,1,32,1,7,3
2045001057920001,2,4,50,1,5792,1,2,,25,1,48,4,2,2,2,2,29,1,7,3
2045001057920002,2,4,50,1,5792,2,2,,1,1,63,4,6,1,1,1,100,2,8,4
2045001057929999,2,4,50,1,5792,9999,1,1,,1,99,6,7,2,2,2,.04,1,1,6
2045001062250001,2,4,50,1,6225,1,1,1,,1,76,4,1,2,2,2,44,1,7,4
2045001062250002,2,4,50,1,6225,2,1,1,,1,60,4,1,1,2,1,80,1,8,3
2045001062250003,2,4,50,1,6225,3,1,1,,1,71,4,1,1,2,1,59,1,8,4
2045001062259999,2,4,50,1,6225,9999,1,1,,1,99,6,7,2,2,2,.26,1,1,6
2045001064990001,2,4,50,1,6499,1,1,1,,1,70,4,1,2,2,2,97,1,8,4
2045001064990002,2,4,50,1,6499,2,1,1,,1,55,4,1,1,2,1,75,1,8,3
2045001064999999,2,4,50,1,6499,9999,1,1,,1,99,6,7,2,2,2,.24,1,1,6
2045001066770001,2,4,50,1,6677,1,2,,1,1,36,4,1,1,2,2,20,1,7,2
2045001066770002,2,4,50,1,6677,2,2,,3,1,80,4,1,1,2,2,3.5,1,4,4
2045001066779999,2,4,50,1,6677,9999,1,1,,1,99,6,7,2,2,2,.15,1,1,6
2045001068570001,2,4,50,1,6857,1,1,1,,1,70,4,1,2,2,2,97,1,8,4
2045001068570002,2,4,50,1,6857,2,1,1,,1,55,4,1,1,2,1,75,1,8,3
2045001068579999,2,4,50,1,6857,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
2045004000170001,2,4,50,4,17,1,1,1,,1,49,4,3,1,2,1,12.3,1,6,3
2045004000170002,2,4,50,4,17,2,2,,.5,2,52,4,2,1,2,2,3.53,1,4,3
2045004000170003,2,4,50,4,17,3,1,1,,1,75,1,1,1,2,2,3,2,3,4
2045004000170004,2,4,50,4,17,4,2,,.2,1,57,4,1,2,2,2,2.5,1,3,3
2045004000170005,2,4,50,4,17,5,1,1,,2,58,4,2,1,2,2,15,1,6,3
2045004000170006,2,4,50,4,17,6,1,1,,1,57,4,3,2,1,1,42,1,7,3
2045004000170007,2,4,50,4,17,7,2,,10,1,47,4,3,1,2,2,56.44,1,8,3
2045004000170008,2,4,50,4,17,8,2,,2,1,85,4,1,1,2,2,22,1,7,5
2045004000170009,2,4,50,4,17,9,1,1,,1,63,4,3,2,2,2,29,1,7,4
2045004000170010,2,4,50,4,17,10,1,1,,1,47,4,1,1,1,1,27.13,1,7,3
2045004000170011,2,4,50,4,17,11,2,,148,1,36,4,2,2,1,1,6,2,4,2
2045004000170012,2,4,50,4,17,12,1,1,,1,30,4,2,2,2,1,7.4,1,5,2
2045004000170013,2,4,50,4,17,13,2,,18,1,63,3,1,2,2,2,1.2,1,2,4
2045004000170014,2,4,50,4,17,14,1,1,,2,48,3,3,2,2,1,4.54,1,4,3
2045004000170015,2,4,50,4,17,15,1,1,,2,55,4,1,2,2,2,4.59,1,4,3
2045004000170016,2,4,50,4,17,16,1,1,,2,75,5,1,1,2,2,18,1,6,4
2045004000170017,2,4,50,4,17,17,1,1,,1,61,4,1,1,2,2,3,1,4,4
2045004000170018,2,4,50,4,17,18,1,1,,2,63,4,1,1,2,2,3,1,4,4
2045004000170019,2,4,50,4,17,19,1,1,,1,61,4,1,1,2,2,4,1,4,4
2045004000170020,2,4,50,4,17,20,1,1,,1,55,3,1,2,2,2,4,1,4,3
2045004000170021,2,4,50,4,17,21,1,1,,2,54,3,1,1,2,2,3.5,1,4,3
2045004000170022,2,4,50,4,17,22,1,1,,2,58,4,1,2,2,1,4,1,4,3
