Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
13115102176820003,13,11,51,2,17682,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,36.345548692207714,1,1.0,,1,58,3,1,1,0,0,45.0,1,7,3,2,2,483,1,,45.0,4.0,4.0,1.0,2.98,2.98,2.98,2.98,2.98,2.98,,12.0,35.0,100.0,6.0,7.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,45,,,2.98,2.98,,,,,,,1,55.7109305566959
13115102176820003,13,11,51,2,17682,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,36.345548692207714,1,1.0,,1,58,3,1,1,0,0,45.0,1,7,3,4,3,483,1,,45.0,4.0,4.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,,48.0,35.0,100.0,6.0,7.0,48.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,2.18181818181818,2.18181818181818,0.0,,,,,,,,45,,,8.0,8.0,,,,,,,1,40.626452497041704
13115002203150005,13,11,50,2,20315,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,9.0,12,10.0,2.0,3.0,1.0,2.0,,,,9.0,9.0,,,2.0,,4,36.439528811125996,1,1.0,,1,58,4,1,0,0,0,9.0,1,5,3,3,2,483,1,,12.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,35.0,100.0,6.0,2.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.75,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,12,,1.0,,1.0,,,,,,1.0,1,44.414715394988896
13115002203150005,13,11,50,2,20315,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,9.0,12,10.0,2.0,3.0,1.0,2.0,,,,9.0,9.0,,,2.0,,4,36.439528811125996,1,1.0,,1,58,4,1,0,0,0,9.0,1,5,3,4,3,483,1,,12.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9.0,35.0,100.0,6.0,2.0,9.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.75,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.409090909090909,0.409090909090909,0.0,,,,,,,,12,,1.0,,1.0,,,,,,1.0,1,82.6009476287124
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,1,1,483,2,1.0,50.0,4.0,4.0,1.0,0.5,0.3528,0.5,0.3528,0.4,0.2822,2.0,1.0,35.0,100.0,6.0,2.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.0706,0.0706,,0.0706,,,,,50,,,0.3528,0.3528,,,,,,,0,15.7060230526528
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,2,3,483,2,2.0,50.0,4.0,4.0,1.0,0.25,0.1764,0.25,0.1764,0.2,0.1411,2.0,1.0,35.0,100.0,6.0,2.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.0353,0.0353,,0.0353,,,,,50,,,0.1764,0.1764,,,,,,,0,52.40816099207461
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,3,5,483,2,3.0,50.0,4.0,4.0,1.0,1.0,0.7056,1.0,0.7056,0.8,0.5645,2.0,2.0,35.0,100.0,6.0,2.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,0.0909090909090909,0.1411,0.1411,,0.1411,,,,,50,,,0.7056,0.7056,,,,,,,0,18.7307260116727
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,4,7,483,2,4.0,50.0,4.0,4.0,1.0,0.5,0.3528,0.5,0.3528,0.4,0.2822,2.0,1.5,35.0,100.0,6.0,2.0,1.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,411,,2.0,,4,0.0681818181818182,0.0681818181818182,0.0706,0.0706,,0.0706,,,,,50,,,0.3528,0.3528,,,,,,,0,24.909700167269893
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,5,9,483,2,5.0,50.0,4.0,4.0,1.0,0.5,0.3528,0.5,0.3528,0.45,0.3175,2.0,1.0,35.0,100.0,6.0,2.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.0353,0.0353,,0.0353,,,,,50,,,0.3528,0.3528,,,,,,,0,9.77781400742466
13025003018010006,13,2,50,3,1801,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,36.4426941342946,1,1.0,,1,56,3,1,1,0,1,11.0,2,5,3,6,11,483,2,6.0,50.0,4.0,4.0,1.0,0.25,0.1764,0.25,0.1764,0.2,0.1411,2.0,1.0,35.0,100.0,6.0,2.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.0353,0.0353,,0.0353,,,,,50,,,0.1764,0.1764,,,,,,,0,45.05031553954139
13135502218160004,13,13,55,2,21816,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.99,5,2.0,3.0,5.0,2.0,3.0,,,,,,,,2.0,,4,36.6184501540073,0,,0.5,1,57,3,1,1,0,0,11.99,1,6,3,2,2,483,1,,15.0,3.0,3.0,1.0,1.99,1.99,1.99,1.99,1.99,1.99,,6.0,35.0,100.0,6.0,2.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,15,,1.99,,1.99,,,,,,,1,50.979959184091605
9195102045040002,9,19,51,2,4504,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,36.626877538866,1,1.0,,0,63,4,1,1,0,0,4.0,1,4,4,1,1,483,1,,40.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,35.0,100.0,6.0,6.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,40,,,2.0,2.0,,,,,,,1,70.2993177017859
9025002078540002,9,2,50,2,7854,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,36.8483986446046,0,,10.0,1,75,4,1,0,0,0,10.0,1,6,4,1,1,483,1,,40.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,12.0,35.0,100.0,6.0,6.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,3.0,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,40,,,5.0,5.0,,,,,,,1,54.1921882927365
13115202213120003,13,11,52,2,21312,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,8.4672,4,3.0,1.0,4.0,3.0,1.0,,,,,,,,2.0,,4,36.9539763667016,1,1.0,,0,59,4,5,0,0,0,12.0,2,5,3,2,2,483,1,,20.0,4.0,4.0,1.0,1.0,0.7056,1.0,0.7056,1.0,0.7056,,3.0,35.0,100.0,6.0,2.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.0,,,,,,,,20,,,0.7056,0.7056,,,,,,0.7056,1,25.890792088805
12095002064400001,12,9,50,2,6440,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,22.51,9,8.0,1.0,4.0,3.0,1.0,,,,5.0,5.0,,,2.0,,4,37.0668819501969,0,,1.0,0,58,3,1,1,0,0,22.51,1,7,3,2,2,483,1,,3.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,6.0,35.0,100.0,6.0,2.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,0.5,0.5,,100.0,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,3,0.5,,,0.5,,,,0.5,0.5,,1,63.8901200273552
13045102054240007,13,4,51,2,5424,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,13.01,5,4.0,1.0,3.0,2.0,1.0,,,,2.0,2.0,,,2.0,,4,37.1168004149814,0,,2.0,1,60,3,1,1,0,0,13.01,1,6,3,1,1,483,1,,10.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,6.0,35.0,100.0,6.0,5.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,10,,2.0,,2.0,,,,,,,1,55.0861147778403
13045303014940024,13,4,53,3,1494,24,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,8,8.0,,1.0,1.0,,,,,7.0,7.0,,,2.0,,4,37.2718107187922,1,1.0,,1,41,4,2,0,0,0,12.0,1,6,3,1,1,483,1,,40.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,20.0,35.0,100.0,6.0,2.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,100.0,,,,,1,1,100.0,1.0,,,,,0,,,,,,,,,1,1.0,100.0,2.0,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,40,,,2.0,2.0,,,,2.0,2.0,2.0,1,32.080570706844505
9025002078540005,9,2,50,2,7854,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,37.3163033168176,0,,1.0,1,87,4,1,0,0,0,18.0,1,6,5,1,1,483,1,,55.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,8.0,35.0,100.0,6.0,6.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,55,,,3.0,3.0,,,,,,,1,57.5187006382292
13115102176820001,13,11,51,2,17682,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,37.418197578653995,0,,1.0,1,53,3,7,0,0,0,14.0,1,6,3,1,1,483,1,,40.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,15.0,35.0,100.0,6.0,5.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,40,,,3.0,3.0,,,,,,,1,42.7133651182878
13115102176820001,13,11,51,2,17682,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,37.418197578653995,0,,1.0,1,53,3,7,0,0,0,14.0,1,6,3,3,3,483,1,,40.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,30.0,35.0,100.0,6.0,5.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,40,,,6.0,6.0,,,,,,,1,44.46907030254111
12085102110820009,12,8,51,2,11082,9,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,37.4918383053493,1,1.0,,0,51,4,1,1,0,0,0.5,1,1,3,1,1,483,1,,30.0,3.0,3.0,1.0,0.48,0.48,0.48,0.48,0.48,0.48,,4.0,35.0,100.0,6.0,7.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,30,,,0.48,0.48,,,,,,,1,37.9791544020408
13025003018010023,13,2,50,3,1801,23,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.16,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,37.63656516423229,1,1.0,,1,48,3,1,0,0,0,25.16,1,7,3,1,1,483,1,,50.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,3.0,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.1,0.1,,,0.1,,,,50,,,1.0,1.0,,,,,,,1,67.8213175881679
8045302130500002,8,4,53,2,13050,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,34.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,37.6887973240237,1,1.0,,1,45,4,1,1,0,0,34.0,1,7,3,1,1,483,1,,30.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,50.0,35.0,100.0,6.0,2.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,,,,,20.0,1.0,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,2.0,,411,,2.0,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,30,,,5.0,5.0,,,,,5.0,,1,48.38212961042971
13035002171530001,13,3,50,2,17153,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,37.6951639087271,1,1.0,,0,65,3,7,0,0,0,50.0,1,8,4,1,1,483,1,,70.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,20.0,35.0,100.0,6.0,6.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,70,,,5.0,5.0,,,,,,,1,35.8665242927401
12105003000760021,12,10,50,3,76,21,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.5,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,37.715414401327294,0,,6.0,1,60,4,1,0,0,0,7.5,1,5,3,1,1,483,1,,20.0,3.0,3.0,1.0,5.49,5.49,5.49,5.49,5.49,5.49,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,20,,,5.49,5.49,,,,,,,1,37.533505312136896
12105003000760021,12,10,50,3,76,21,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.5,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,37.715414401327294,0,,6.0,1,60,4,1,0,0,0,7.5,1,5,3,2,2,483,1,,20.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,18.0,35.0,100.0,6.0,6.0,18.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,0.818181818181818,0.818181818181818,0.0,,,,,,,,20,,,2.0,2.0,,,,,,,1,37.9089556477619
13025003019020006,13,2,50,3,1902,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,20.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,37.8733295176902,1,0.0,0.5,1,79,4,1,1,0,0,20.0,1,7,4,1,1,483,1,,60.0,4.0,4.0,1.0,3.48,3.48,3.48,3.48,3.45,3.45,3.0,7.0,35.0,100.0,6.0,2.0,7.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,3.0,,411,,2.0,,4,0.31818181818181795,0.31818181818181795,0.0299999999999998,0.0299999999999998,,,0.0299999999999998,,,,60,,,3.48,3.48,,,,,,,1,43.2049861886913
13025003019020006,13,2,50,3,1902,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,20.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,37.8733295176902,1,0.0,0.5,1,79,4,1,1,0,0,20.0,1,7,4,4,3,483,1,,60.0,4.0,4.0,1.0,3.5,3.5,3.5,3.5,3.5,3.5,,7.5,35.0,100.0,6.0,2.0,7.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.340909090909091,0.340909090909091,0.0,,,,,,,,60,,,3.5,3.5,,,,,,,1,49.5544765381726
13035003013540009,13,3,50,3,1354,9,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4112,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,37.9668655306865,1,1.0,,1,30,4,1,0,0,0,2.0,2,2,2,1,1,483,1,,40.0,4.0,4.0,1.0,1.99,1.4041,1.99,1.4041,1.99,1.4041,,4.0,35.0,100.0,6.0,6.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,40,,,1.4041,1.4041,,,,,,,1,33.325544384320395
13045202049430009,13,4,52,2,4943,9,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,5.0,3,1.0,2.0,3.0,1.0,2.0,,,,,,,,2.0,,4,37.9768281803304,1,1.0,,0,55,3,7,0,0,0,5.0,1,5,3,2,2,483,1,,0.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,,,,,,,,,,,0,2.0,,,2.0,,,,,,2.0,1,34.0801743745903
12105003000760004,12,10,50,3,76,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,4,37.9925640610162,1,1.0,,0,46,4,7,0,0,0,7.0,1,5,3,1,1,483,1,,20.0,4.0,4.0,1.0,3.98,3.98,3.98,3.98,3.98,3.98,,28.0,35.0,100.0,6.0,7.0,28.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,1.27272727272727,1.27272727272727,0.0,,,,,,,,20,,,3.98,3.98,,,,,,3.98,1,37.91102642624671
12105003000760004,12,10,50,3,76,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,4,37.9925640610162,1,1.0,,0,46,4,7,0,0,0,7.0,1,5,3,2,2,483,1,,20.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,16.0,35.0,100.0,6.0,6.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,20,,,3.0,3.0,,,,,,3.0,1,38.105543880812995
13055002078760001,13,5,50,2,7876,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,38.042686083204,1,1.0,,1,61,3,7,1,0,0,45.0,1,7,4,1,1,483,1,,30.0,4.0,4.0,1.0,2.99,2.99,2.99,2.99,2.99,2.99,,13.0,35.0,100.0,6.0,7.0,13.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,6.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,1.0,1.0,,411,,2.0,,4,0.590909090909091,0.590909090909091,0.0,,,,,,,,30,,,2.99,2.99,,,,,2.99,2.99,1,46.4022716125762
