Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
9185002042830002,918500204283000201,9,18,50,2,4283,2,01,2,507,1,,0,1.0,8.0,20.0,12.0,1.0,1.0,1.0,1.0,,30.0,38.0,210.0,19.0,6.0,30.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,1,,,,,3.0,1.0,1,3.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,2.0,5.0,1.0,,,,,,,,4.0,1,1.0,1.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,2.8636363636363598,0.0,,,,,,,,1.0,,,,,2.8636363636363598,1.0,1.0,1.0,1,88.7862782288681,1
9185002042830003,918500204283000301,9,18,50,2,4283,3,01,2,507,1,,0,1.0,8.0,20.0,12.0,1.0,1.0,1.0,1.0,,45.0,38.0,210.0,19.0,6.0,45.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,0.5,5.0,4.0,0.5,5.0,4.0,,,,,,,2.0,2.0,1,1.0,1.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,4.2954545454545485,0.0,,,,,,,,1.0,,,,,4.2954545454545485,1.0,1.0,1.0,1,59.501686778257714,1
9185002042830004,918500204283000401,9,18,50,2,4283,4,01,2,507,1,,0,1.0,7.0,20.0,11.0,1.0,1.0,1.0,1.0,,50.0,38.0,210.0,19.0,6.0,50.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,1.0,5.0,4.0,1.0,5.0,4.0,,,,,,,2.0,2.0,1,1.0,1.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,4.77272727272727,0.0,,,,,,,,1.0,,,,,4.77272727272727,1.0,1.0,1.0,1,68.473196004181,1
9185002042830006,918500204283000601,9,18,50,2,4283,6,01,1,507,1,,0,1.0,3.0,20.0,7.0,7.0,7.0,7.0,7.0,,280.0,38.0,210.0,19.0,6.0,280.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,7.0,100.0,,,,,,1,0,,,,,,,1,21.0,3.0,,,,,,,1,0.0,,,1.0,7.0,5.0,4.0,7.0,5.0,4.0,,,,,,,3.0,2.0,1,7.0,7.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,26.7272727272727,0.0,,,,,,,,7.0,,,,,26.7272727272727,7.0,7.0,7.0,1,8.991169923982671,1
9185002042830007,918500204283000701,9,18,50,2,4283,7,01,2,507,1,,0,1.0,8.0,20.0,12.0,1.0,1.0,1.0,1.0,,50.0,38.0,210.0,19.0,6.0,50.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,0.5,5.0,4.0,0.5,5.0,4.0,,,,,,,2.0,2.0,1,1.0,1.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,4.77272727272727,0.0,,,,,,,,1.0,,,,,4.77272727272727,1.0,1.0,1.0,1,61.6172567657895,1
9185002042830008,918500204283000801,9,18,50,2,4283,8,01,1,507,1,,0,1.0,5.0,20.0,9.0,2.0,2.0,2.0,2.0,,70.0,38.0,200.0,19.0,6.0,70.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,,,,1.0,5.0,4.0,,,,,,,2.0,2.0,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,2.0,,,,,6.36363636363636,2.0,2.0,2.0,1,22.3819301986936,1
9185002042830009,918500204283000901,9,18,50,2,4283,9,01,1,507,1,,0,1.0,5.0,20.0,9.0,9.98,9.98,9.98,9.98,,300.0,38.0,200.0,19.0,6.0,300.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,9.98,100.0,,,,,,1,1,,,40.0,3.0,,,0,,,,,,,,,1,0.0,,,1.0,20.0,5.0,3.0,,,,,,,,,,,4.0,1,9.98,9.98,5.0,1.0,507.0,,507.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,9.98,,,,,27.2727272727273,9.98,9.98,9.98,1,22.1404661021242,1
9185002042830011,918500204283001101,9,18,50,2,4283,11,01,1,507,1,,0,1.0,5.0,20.0,8.0,5.0,5.0,5.0,5.0,,250.0,38.0,210.0,19.0,6.0,250.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,2,1,5.0,100.0,,,,,,1,1,,,,,10.0,1.0,1,5.0,5.0,,,,,,,1,0.0,,,1.0,5.0,5.0,4.0,2.5,5.0,1.0,,,,,,,4.0,3.0,1,5.0,5.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,23.8636363636364,0.0,,,,,,,,5.0,,,,,23.8636363636364,5.0,5.0,5.0,1,44.932013211917294,1
9185002042830012,918500204283001201,9,18,50,2,4283,12,01,1,507,1,,0,1.0,4.0,20.0,8.0,10.0,10.0,10.0,10.0,,400.0,38.0,200.0,19.0,6.0,400.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,10.0,100.0,,,,,,1,0,,,,,,,1,30.0,3.0,,,,,,,1,0.0,,,1.0,,,,10.0,5.0,4.0,,,,,,,,3.0,1,10.0,10.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,10.0,,,,,36.363636363636395,10.0,10.0,10.0,1,42.441226339550795,1
9185002051010001,918500205101000101,9,18,50,2,5101,1,01,1,507,1,,1,1.0,3.0,20.0,6.0,15.99,15.99,15.99,15.99,,470.0,37.0,200.0,19.0,5.0,470.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,9.0,100.0,,,,,,1,0,,,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,5.0,3.0,3.0,5.0,3.0,3.0,,,,,,,,2.0,1,9.0,9.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,42.7272727272727,0.0,,,,,,,,15.99,,,,,42.7272727272727,15.99,15.99,15.99,1,43.017850197876704,1
9185002051010002,918500205101000201,9,18,50,2,5101,2,01,1,507,1,,1,1.0,1.0,20.0,6.0,7.99,7.99,7.99,7.99,,280.0,37.0,200.0,19.0,5.0,280.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,7.99,100.0,,,,,,1,0,,,,,,,1,30.0,3.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,4.0,,1,7.99,7.99,2.0,1.0,507.0,,507.0,,2.0,,4.0,25.4545454545455,0.0,,,,,,,,7.99,,,,,25.4545454545455,7.99,7.99,7.99,1,31.4043244630479,1
9185002051010003,918500205101000301,9,18,50,2,5101,3,01,1,507,1,,1,1.0,2.0,20.0,5.0,10.0,10.0,10.0,10.0,,400.0,37.0,200.0,19.0,5.0,400.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,8.0,100.0,,,,,,1,0,,,,,,,1,7.0,3.0,,,,,,,1,0.0,,,1.0,10.0,5.0,3.0,7.0,5.0,3.0,,,,,,,2.0,,1,8.0,8.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,10.0,,,,,36.363636363636395,10.0,10.0,10.0,1,56.3435582399044,1
9185002051010004,918500205101000401,9,18,50,2,5101,4,01,1,507,1,,1,1.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,,18.0,37.0,200.0,19.0,5.0,18.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.5,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,,1,0.5,0.5,2.0,1.0,507.0,,507.0,,2.0,,4.0,1.6363636363636398,0.0,,,,,,,,1.0,,,,,1.6363636363636398,1.0,1.0,,1,82.13129024222529,1
9185002051010005,918500205101000501,9,18,50,2,5101,5,01,1,507,1,,1,1.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,,40.0,37.0,200.0,19.0,6.0,40.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,,1,0.5,0.5,2.0,1.0,507.0,,507.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,1.0,,,,,3.6363636363636402,1.0,1.0,,1,115.658820172299,1
9185002051010006,918500205101000601,9,18,50,2,5101,6,01,1,507,1,,1,1.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,,19.0,37.0,200.0,19.0,6.0,19.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,5.0,5.0,3.0,,,,,,,,,,2.0,1.0,1,0.5,0.5,2.0,1.0,507.0,,507.0,,2.0,,4.0,1.72727272727273,0.0,,,,,,,,1.0,,,,,1.72727272727273,1.0,1.0,1.0,1,94.1427858767707,1
9185002051010007,918500205101000701,9,18,50,2,5101,7,01,1,507,1,,1,1.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,,35.0,37.0,200.0,19.0,6.0,35.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,5.0,5.0,3.0,,,,,,,,,,2.0,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,1.0,,,,,3.18181818181818,1.0,1.0,1.0,1,100.96219889668501,1
9185002051010008,918500205101000801,9,18,50,2,5101,8,01,1,507,1,,1,1.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,,25.0,37.0,200.0,19.0,6.0,25.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,6.0,5.0,3.0,,,,,,,2.0,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,1.0,,,,,2.2727272727272703,1.0,1.0,1.0,1,82.57506770250559,1
9185002051010009,918500205101000901,9,18,50,2,5101,9,01,1,507,1,,1,1.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,,25.0,37.0,200.0,19.0,6.0,25.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,5.0,3.0,,,,,,,1,0.0,,,1.0,7.0,5.0,3.0,5.0,5.0,3.0,,,,,,,,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,1.0,,,,,2.2727272727272703,1.0,1.0,1.0,1,82.4272757773449,1
9185002051010010,918500205101001001,9,18,50,2,5101,10,01,1,507,1,,1,1.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,,28.0,37.0,200.0,19.0,6.0,28.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,8.0,5.0,3.0,8.0,5.0,3.0,,,,,,,4.0,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,2.54545454545455,0.0,,,,,,,,1.0,,,,,2.54545454545455,1.0,1.0,1.0,1,87.64885904268247,1
9185002051010011,918500205101001101,9,18,50,2,5101,11,01,1,507,1,,1,1.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,,20.0,37.0,200.0,19.0,6.0,20.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,5.0,3.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,2.0,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,1.8181818181818201,0.0,,,,,,,,1.0,,,,,1.8181818181818201,1.0,1.0,1.0,1,81.04511214513441,1
9185002051010012,918500205101001201,9,18,50,2,5101,12,01,1,507,1,,1,1.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,,25.0,37.0,200.0,19.0,6.0,25.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,6,1,1.0,100.0,,,,,,1,0,,,,,,,1,1.5,5.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,3.0,,1,1.0,1.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,1.0,,,,,2.2727272727272703,1.0,1.0,1.0,1,78.071809310752,1
9185002051010013,918500205101001301,9,18,50,2,5101,13,01,1,507,1,,1,1.0,1.0,20.0,5.0,0.5,0.5,0.5,0.5,,8.0,37.0,200.0,19.0,6.0,8.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,6,1,0.5,100.0,,,,,,1,0,,,,,,,1,,,2.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,1,0.5,0.5,2.0,1.0,507.0,,507.0,,2.0,,4.0,0.7272727272727271,0.0,,,,,,,,0.5,,,,,0.7272727272727271,0.5,0.5,,1,147.517533455654,1
9185002051950004,918500205195000401,9,18,50,2,5195,4,01,2,507,1,,1,1.0,8.0,20.0,11.0,0.98,0.98,0.98,0.98,,20.0,37.0,210.0,19.0,6.0,20.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.98,100.0,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,1.0,5.0,2.0,,,,,3.0,1,0.98,0.98,8.0,1.0,507.0,,507.0,,2.0,,4.0,1.90909090909091,0.0,,,,,,,,0.98,,,,,1.90909090909091,0.98,0.98,0.98,1,88.49781057083109,1
9185002051950009,918500205195000901,9,18,50,2,5195,9,01,2,507,1,,1,1.0,7.0,20.0,11.0,2.99,2.99,2.99,2.99,,35.0,37.0,215.0,19.0,1.0,35.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,4.0,5.0,2.0,,,,,,,,1.0,1,2.99,2.99,7.0,1.0,507.0,,507.0,,2.0,,4.0,3.42045454545455,0.0,,,,,,,,2.99,,,,,3.42045454545455,2.99,2.99,2.99,1,151.586487239707,1
9185002051950010,918500205195001001,9,18,50,2,5195,10,01,2,507,1,,1,1.0,6.0,20.0,10.0,4.0,4.0,4.0,4.0,,45.0,37.0,215.0,19.0,1.0,45.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,8.0,3.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,5.0,5.0,2.0,,,,,,,,1.0,1,4.0,4.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,4.39772727272727,0.0,,,,,,,,4.0,,,,,4.39772727272727,4.0,4.0,4.0,1,68.49821384050921,1
9185002051950011,918500205195001101,9,18,50,2,5195,11,01,2,507,1,,1,2.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,65.0,37.0,210.0,19.0,6.0,65.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,6,1,2.0,100.0,,,,,,1,0,,,,,,,1,9.0,3.0,,,,,,,1,0.0,,,1.0,30.0,5.0,1.0,,,,,,,,,,,,1,2.0,2.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.204545454545452,0.0,,,,,,,,,2.0,,,,6.204545454545452,2.0,2.0,2.0,1,57.8837022563451,1
9185002051950012,918500205195001201,9,18,50,2,5195,12,01,2,507,1,,1,1.0,8.0,20.0,12.0,3.0,3.0,3.0,3.0,,130.0,37.0,215.0,19.0,1.0,130.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,8.0,5.0,2.0,8.0,5.0,2.0,,,,,,,3.0,,1,3.0,3.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,12.7045454545455,0.0,,,,,,,,3.0,,,,,12.7045454545455,3.0,3.0,3.0,1,3.4052815040614597,1
9185004000580004,918500400058000401,9,18,50,4,58,4,01,2,507,1,,1,1.0,6.0,20.0,12.0,10.0,10.0,10.0,10.0,,500.0,37.0,200.0,19.0,6.0,500.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,10.0,100.0,,,,,,1,1,40.0,3.0,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,,,,5.0,3.0,5.0,,,,,,,2.0,2.0,1,10.0,10.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,45.454545454545496,0.0,,,,,,,,10.0,,,,,45.454545454545496,10.0,10.0,10.0,1,43.399150953014704,1
9185004000590001,918500400059000101,9,18,50,4,59,1,01,2,507,1,,1,1.0,6.0,20.0,12.0,10.0,10.0,10.0,10.0,,500.0,38.0,200.0,19.0,6.0,500.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,10.0,100.0,,,,,,1,1,40.0,3.0,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,,,,5.0,3.0,5.0,,,,,,,2.0,2.0,1,10.0,10.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,45.454545454545496,0.0,,,,,,,,10.0,,,,,45.454545454545496,10.0,10.0,10.0,1,32.310478310992195,1
9185004000590004,918500400059000401,9,18,50,4,59,4,01,2,507,1,,1,1.0,6.0,20.0,12.0,15.0,15.0,15.0,15.0,,700.0,38.0,200.0,19.0,6.0,700.0,38.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,15.0,100.0,,,,,,1,0,,,,,,,1,15.0,3.0,,,,,,,1,0.0,,,1.0,25.0,5.0,2.0,25.0,5.0,5.0,,,,,,,5.0,1.0,1,25.0,25.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,63.63636363636361,0.0,,,,,,,,15.0,,,,,63.63636363636361,15.0,15.0,15.0,1,27.3407144013368,1
9185004000590005,918500400059000501,9,18,50,4,59,5,01,2,507,1,,1,1.0,7.0,20.0,11.0,15.0,15.0,15.0,15.0,,700.0,38.0,210.0,19.0,6.0,700.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,2,1,15.0,100.0,,,,,,1,0,,,,,,,1,20.0,3.0,,,,,,,1,0.0,,,1.0,,,,7.0,5.0,2.0,7.0,5.0,3.0,,,,,5.0,1,15.0,15.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,66.8181818181818,0.0,,,,,,,,15.0,,,,,66.8181818181818,15.0,15.0,15.0,1,55.6997178401401,1
9185051000993421,918505100099342101,9,18,50,51,99,3421,01,2,507,1,,1,2.0,6.0,20.0,11.0,4.0,4.0,4.0,4.0,,240.0,35.0,100.0,19.0,2.0,240.0,35.0,100.0,19.0,100.0,,,,,,,,,,0,0,6,1,4.0,100.0,,,,,,1,0,,,,,,,1,44.0,5.0,,,,,,,1,0.0,,,1.0,40.0,5.0,5.0,,,,,,,,,,,,1,4.0,4.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,,4.0,,,,10.909090909090901,4.0,4.0,4.0,1,1.0,1
9195002056620002,919500205662000201,9,19,50,2,5662,2,01,2,507,1,,1,1.0,8.0,20.0,12.0,12.0,12.0,12.0,12.0,,240.0,38.0,250.0,19.0,6.0,240.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,12.0,100.0,,,,,,1,0,,,,,,,1,,,1200.0,2.0,,,,,1,0.0,,,1.0,,,,10.0,5.0,2.0,,,,,,,,,1,12.0,12.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,12.0,,,,,27.2727272727273,12.0,12.0,12.0,1,41.940486138473396,1
9195002056620003,919500205662000301,9,19,50,2,5662,3,01,2,507,1,,1,1.0,8.0,20.0,12.0,6.0,6.0,3.0,3.0,1.0,60.0,38.0,250.0,19.0,6.0,60.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,6.0,100.0,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,,,1,6.0,6.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.81818181818182,3.0,3.0,3.0,,,,,,6.0,,,,,6.81818181818182,6.0,6.0,6.0,1,55.7059247074436,1
9195002057100001,919500205710000101,9,19,50,2,5710,1,01,2,507,1,,1,1.0,8.0,20.0,12.0,4.0,4.0,4.0,4.0,,108.0,38.0,250.0,19.0,6.0,40.0,38.0,250.0,19.0,100.0,,68.0,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,1,4.0,4.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,12.272727272727304,0.0,,,,,,,,4.0,,,,,4.5454545454545485,4.0,4.0,4.0,1,39.6917304015111,1
9195002057100002,919500205710000201,9,19,50,2,5710,2,01,1,507,1,,0,1.0,9.0,20.0,12.0,1.0,1.0,1.0,1.0,,16.0,38.0,250.0,19.0,5.0,6.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,1.5,5.0,2.0,,,,,,,3.0,,1,1.0,1.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,1.8181818181818201,0.0,,,,,,,,1.0,,,,,0.681818181818182,1.0,1.0,1.0,1,62.42731824351629,1
9195002057100005,919500205710000501,9,19,50,2,5710,5,01,2,507,1,,0,1.0,9.0,20.0,12.0,2.0,2.0,2.0,2.0,,58.0,38.0,250.0,19.0,5.0,48.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,,,1,2.0,2.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,6.59090909090909,0.0,,,,,,,,2.0,,,,,5.454545454545452,2.0,2.0,2.0,1,42.1581059729362,1
9195002066420001,919500206642000101,9,19,50,2,6642,1,01,1,507,1,,0,1.0,6.0,20.0,11.0,3.75,3.75,3.75,3.75,,140.0,37.0,250.0,19.0,6.0,120.0,37.0,250.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,3.75,100.0,,,,,,1,0,,,,,,,1,,,600.0,2.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,2.0,3.0,5.0,2.0,,,,3.0,,1,3.75,3.75,6.0,1.0,507.0,,507.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,3.75,,,,,13.6363636363636,3.75,3.75,3.75,1,1.16625057308606,1
9195002066420002,919500206642000201,9,19,50,2,6642,2,01,1,507,1,,0,1.0,5.0,20.0,9.0,3.75,3.75,3.75,3.75,,97.0,37.0,250.0,19.0,5.0,97.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.75,100.0,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,3.0,,1,3.75,3.75,5.0,1.0,507.0,,507.0,,2.0,,4.0,11.022727272727304,0.0,,,,,,,,3.75,,,,,11.022727272727304,3.75,3.75,3.75,1,8.51470628605499,1
9195002066420003,919500206642000301,9,19,50,2,6642,3,01,1,507,1,,0,1.0,5.0,20.0,9.0,2.5,2.5,2.5,2.5,,120.0,38.0,250.0,19.0,6.0,100.0,38.0,250.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,2.5,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,5.0,5.0,2.0,,,,,,,3.0,,1,2.5,2.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,2.5,,,,,11.3636363636364,2.5,2.5,2.5,1,15.986328309356198,1
9195002066420004,919500206642000401,9,19,50,2,6642,4,01,1,507,1,,0,1.0,6.0,20.0,10.0,3.75,3.75,3.75,3.75,,90.0,38.0,250.0,19.0,6.0,90.0,38.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.75,100.0,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,,,,3.0,5.0,4.0,,,,,,,3.0,,1,3.75,3.75,6.0,1.0,507.0,,507.0,,2.0,,4.0,10.227272727272698,0.0,,,,,,,,3.75,,,,,10.227272727272698,3.75,3.75,3.75,1,16.9213896067875,1
9195002066420005,919500206642000501,9,19,50,2,6642,5,01,1,507,1,,0,1.0,5.0,20.0,10.0,3.74,3.74,3.74,3.74,,120.0,38.0,250.0,19.0,5.0,110.0,38.0,250.0,19.0,100.0,,10.0,,,,,,,,0,0,6,1,3.74,100.0,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,3.0,1,3.74,3.74,5.0,1.0,507.0,,507.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,3.74,,,,,12.5,3.74,3.74,3.74,1,33.934783871631396,1
