Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
12065104000040016,12,6,51,4,4,16,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,28.224,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,0.2280073368622169,1,0.0,6.0,1,43,4,1,0,0,1,40.0,2,7,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,3.0,3.0,3.0,3.0,5.0,3.528,5.0,3.528,5.0,3.528,,40.0,35.0,100.0,6.0,5.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,3,3.528,,,,,3.528,,,,,1,1.01323924717787
9115102138240018,9,11,51,2,13824,18,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,330.05,51,51.0,,1.0,1.0,,50.0,50.0,,,,,,2.0,,4,0.228900927608755,0,,99.0,1,48,4,3,0,0,0,330.05,1,10,3,0.0,0.0,,,1.0,1.0,0.0,,1,1,411,1,,31.0,3.0,3.0,2.0,330.0,330.0,330.0,330.0,330.0,330.0,,13500.0,35.0,100.0,6.0,7.0,13500.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,330.0,330.0,50.0,50.0,,,,,1,0,,,,,,,1,990.0,3.0,,,,,,,1,0.0,,,1.0,990.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,613.636363636364,613.636363636364,0.0,,,,,,,,31,,,330.0,,330.0,,,330.0,330.0,330.0,1,0.22526586487835798
12115001004450002,12,11,50,1,445,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,105.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,0.24856167261345397,0,,99.0,1,65,5,3,0,1,1,105.0,1,9,4,0.0,0.0,,,0.0,0.0,0.0,,2,1,411,1,,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,8,1.0,,,1.0,,,,,,,1,23.4560439210179
6105002000420001,6,10,50,2,42,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,4,0.270754661224403,0,,1.0,1,67,4,1,1,0,0,10.0,1,6,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,12.0,3.0,4.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,,36.0,35.0,100.0,6.0,2.0,36.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,1.0,2.0,3.0,1.0,2.0,3.0,2.0,,,,,,,,,,,1.0,,411,1.0,,,4,1.6363636363636398,1.6363636363636398,0.0,,,,,,,,12,,6.0,,,6.0,,,,6.0,6.0,1,0.45125776870733797
12065104000040003,12,6,51,4,4,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,0.299027069090578,1,1.0,,1,64,4,1,1,0,0,15.0,1,6,4,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,2,1.0,7.0,4.0,4.0,2.0,1.99,1.99,1.99,1.99,1.99,1.99,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,7,1.99,,,,1.99,,,,,,0,1.23311821292148
2075002000390008,2,7,50,2,39,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.584000000000001,2,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,4,0.317804596231669,0,,1.0,0,56,2,1,0,0,0,15.0,2,6,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,2,1.0,20.0,3.0,3.0,2.0,15.0,10.584000000000001,15.0,10.584000000000001,15.0,10.584000000000001,,450.0,35.0,100.0,6.0,7.0,450.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,375.0,2.0,,,,,,,1,0.0,,,1.0,7.5,5.0,2.0,3.75,5.0,3.0,,,,,,,,,,411,1.0,,,4,20.4545454545455,20.4545454545455,0.0,,,,,,,,20,,,10.584000000000001,,10.584000000000001,,,,10.584000000000001,10.584000000000001,0,0.317804596231669
12065104000040005,12,6,51,4,4,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,111.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,0.329229425109417,1,1.0,,1,46,3,1,1,0,1,111.0,1,9,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,8.0,3.0,3.0,3.0,2.98,2.98,2.98,2.98,2.98,2.98,,60.0,35.0,100.0,6.0,2.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,411,,2.0,,4,2.7272727272727297,2.7272727272727297,0.0,,,,,,,,8,2.98,,,,,2.98,,,,,1,0.637347605086546
13045202034510003,13,4,52,2,3451,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,24.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,0.333985907982894,1,1.0,,1,41,3,2,0,0,0,24.0,1,7,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,5.0,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,3.0,35.0,100.0,6.0,5.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.0,,,,,,,,5,0.5,,,,0.5,,,,,,1,16.0313235831789
6105002000440001,6,10,50,2,44,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,7.5,2,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,4,0.337167861393885,0,,1.0,1,99,6,7,0,0,0,7.5,1,5,6,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,5.0,3.0,3.0,2.0,7.5,7.5,7.5,7.5,7.5,7.5,,220.0,35.0,100.0,6.0,7.0,220.0,35.0,100.0,6.0,100.0,0.0,,,,,,,,,0,0,1,7.5,7.5,,100.0,,,,,1,1,42.0,3.0,,,,,1,16.0,1.0,,,,,,,1,0.0,,,1.0,16.0,1.0,3.0,,,,,,,,,,3.0,5.0,,411,1.0,,,4,10.0,10.0,0.0,,,,,,,,5,7.5,,,,7.5,,,7.5,7.5,7.5,1,0.337167861393885
12085002079610003,12,8,50,2,7961,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,16.2288,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,0.351043748030239,0,,0.5,1,43,3,2,1,0,0,23.0,2,6,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1,411,1,,11.0,3.0,3.0,1.0,11.0,7.7616,11.0,7.7616,11.0,7.7616,,132.0,35.0,100.0,6.0,2.0,132.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,8.0,5.6448,,,100.0,,,,1,1,,,,,6.0,1.0,1,1650.0,2.0,,,,,,,1,0.0,,,1.0,,,,5.0,5.0,4.0,11.0,2.0,5.0,,,,,1.0,,411,,2.0,,4,6.0,6.0,0.0,,,,,,,,11,,7.7616,,7.7616,,,,7.7616,7.7616,7.7616,1,0.734000564063227
12065104000030009,12,6,51,4,3,9,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,0.368149627176859,0,,99.0,1,50,4,1,0,0,0,4.0,1,4,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,8.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,40.0,35.0,100.0,6.0,2.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,,100.0,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,4.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,8,4.0,,,4.0,,,,4.0,4.0,4.0,1,0.368149627176859
12065104000030017,12,6,51,4,3,17,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,0.3771999461995421,0,,99.0,0,53,4,3,0,0,0,45.0,1,7,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,10.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,20.0,35.0,100.0,6.0,2.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,10,,4.0,,,4.0,,,,,,1,0.446067976188371
12065104000030008,12,6,51,4,3,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,31.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,0.39006546971908396,1,0.0,0.1,1,51,4,1,0,0,1,31.0,1,7,3,0.0,0.0,,,0.0,0.0,0.0,,3,3,411,1,,10.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,20.0,35.0,100.0,6.0,2.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,10,,2.0,,2.0,,,,,,,1,1.46404382223946
12045002094820006,12,4,50,2,9482,6,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,4.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,0.39045044868054596,1,1.0,,1,52,4,3,0,0,0,4.0,1,4,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,10.0,3.0,3.0,1.0,3.96,3.96,3.96,3.96,3.96,3.96,,40.0,35.0,100.0,6.0,2.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,1.0,3.0,2.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,10,,3.96,,3.96,,,,,3.96,3.96,1,0.325457738236212
12075404000020037,12,7,54,4,2,37,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,49.0,3,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,4,0.412966512548371,0,,2.0,0,80,4,1,0,0,0,49.0,1,7,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,411,1,,6.0,3.0,3.0,2.0,18.98,18.98,18.98,18.98,18.98,18.98,,180.0,35.0,100.0,6.0,2.0,180.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,20.0,3.0,,,,,1,0.0,,,1.0,15.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,8.18181818181818,8.18181818181818,0.0,,,,,,,,6,18.98,,,,18.98,,,,18.98,18.98,1,0.493078182124847
12075404000020008,12,7,54,4,2,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.5,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,0.41531749389997996,1,0.0,0.2,1,49,4,2,1,1,1,12.5,1,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,411,1,,6.0,4.0,4.0,2.0,11.5,10.0,10.0,10.0,10.0,10.0,,253.0,35.0,100.0,6.0,2.0,253.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,10.0,10.0,,,100.0,,,,1,0,,,,,,,1,650.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,,,,10.0,5.0,3.0,,,,,,,2.0,,,411,,2.0,,4,11.5,14.31818181818182,0.0,,,,,,,,6,10.0,,,,10.0,,,10.0,10.0,10.0,1,0.014195375672578003
2016002000280011,2,1,60,2,28,11,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.8784,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,0.42127854126820796,0,,3.0,1,44,4,2,0,1,1,14.0,2,5,3,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,2,1.0,5.0,3.0,3.0,2.0,7.0,4.9392,7.0,4.9392,7.0,4.9392,,90.0,35.0,100.0,6.0,7.0,90.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,420.0,1.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,4.09090909090909,4.09090909090909,0.0,,,,,,,,5,4.9392,,,,4.9392,,,,4.9392,,0,0.8425570825364169
2075002000470001,2,7,50,2,47,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,61.3872,5,5.0,,5.0,5.0,,,,,,,,1.0,,,4,0.44516258258193997,1,0.0,2.0,1,65,4,1,0,0,0,87.0,2,8,4,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,2,1.0,25.0,4.0,4.0,2.0,7.0,4.9392,7.0,4.9392,7.0,4.9392,,110.0,35.0,100.0,6.0,7.0,110.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,7.0,4.9392,,100.0,,,,,1,0,,,,,,,1,175.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,5.0,5.0,,411,1.0,,,4,5.0,5.0,0.0,,,,,,,,25,,,4.9392,,4.9392,,,4.9392,4.9392,,0,5.53273495494696
2016002000280013,2,1,60,2,28,13,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,4.2336,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,0.469062776123209,0,,1.0,1,53,3,2,1,0,0,6.0,2,4,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,8.0,3.0,3.0,2.0,6.0,4.2336,6.0,4.2336,6.0,4.2336,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,1.0,,,411,1.0,,,4,3.6363636363636402,3.6363636363636402,0.0,,,,,,,,8,4.2336,,,,4.2336,,,,,4.2336,1,0.469062776123209
12065104000040022,12,6,51,4,4,22,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,32.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,0.479100737759568,1,1.0,,0,66,4,7,0,0,0,32.0,1,7,4,0.0,0.0,,,0.0,0.0,0.0,,5,3,411,1,,5.0,3.0,3.0,3.0,0.99,0.99,0.99,0.99,0.99,0.99,,15.0,35.0,100.0,6.0,5.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,5,0.99,,,,,0.99,,,,,1,1.89788124863926
13165102238520011,13,16,51,2,23852,11,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,18.0,2,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,4,0.5173478597182871,1,1.0,,0,65,4,2,0,0,1,18.0,1,6,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,6.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,12.0,35.0,100.0,6.0,7.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,6,0.5,,,0.5,,,,,,,1,1.10770258424038
2075002001700016,2,7,50,2,170,16,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,23.2848,4,4.0,,4.0,4.0,,,,,,,,1.0,,,4,0.519967878834931,1,0.0,0.5,1,80,4,1,0,0,0,33.0,2,7,4,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,2,1.0,10.0,3.0,3.0,2.0,13.5,9.5256,13.5,9.5256,13.5,9.5256,,190.0,35.0,100.0,6.0,7.0,190.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,13.5,9.5256,,,100.0,,,,1,0,,,,,,,1,337.5,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,8.63636363636364,8.63636363636364,0.0,,,,,,,,10,,9.5256,,,9.5256,,,9.5256,9.5256,,0,1.27103259270761
13025003019020002,13,2,50,3,1902,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,54.5,10,9.0,1.0,2.0,1.0,1.0,,,,8.0,8.0,,,2.0,,4,0.524964467321314,1,1.0,,1,53,3,2,0,0,1,54.5,1,8,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,411,2,1.0,3.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,35.0,100.0,6.0,2.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,,,,,9.0,1.0,1,1.0,1.0,50.0,2.0,,,,,1,0.0,,,1.0,0.12,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,3,1.0,,,1.0,,,,,1.0,1.0,0,28.610563469011602
12065104000040013,12,6,51,4,4,13,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,30.0,6,5.0,1.0,6.0,5.0,1.0,,,,,,,,2.0,,4,0.546886141520779,1,1.0,,1,52,4,1,0,0,0,30.0,1,7,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,6.0,3.0,3.0,3.0,4.99,4.99,4.99,4.99,4.99,4.99,,100.0,35.0,100.0,6.0,2.0,100.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,4.5454545454545485,4.5454545454545485,0.0,,,,,,,,6,4.99,,,,,4.99,,,,,1,1.37645736918574
12065104000040007,12,6,51,4,4,7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,0.551125380354061,0,,99.0,0,79,4,1,1,0,0,20.0,1,7,4,0.0,0.0,,,0.0,0.0,0.0,,2,1,411,2,1.0,10.0,3.0,4.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,,40.0,35.0,100.0,6.0,2.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,7.0,7.0,100.0,,,,,,1,0,,,,,,,1,700.0,2.0,200.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,2.0,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,10,,7.0,,7.0,,,,7.0,7.0,,0,1.15318861788395
12125002058330001,12,12,50,2,5833,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.5,17,17.0,,1.0,1.0,,1.0,1.0,,15.0,15.0,,,2.0,,4,0.572080434151136,0,,99.0,1,58,3,2,0,0,0,40.5,1,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,411,1,,10.0,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,10,,0.5,,,0.5,,,,0.5,,1,46.338515166242104
12075404000020035,12,7,54,4,2,35,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,0.586579244069323,0,,99.0,1,54,4,1,0,0,0,10.0,1,6,3,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,2,1,411,1,,3.0,3.0,3.0,2.0,1.48,1.48,1.48,1.48,1.48,1.48,,10.0,35.0,100.0,6.0,2.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.48,1.48,,,,,,100.0,1,0,,,,,,,1,,,2.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,3,1.48,,,,1.48,,,1.48,1.48,1.48,1,0.9473623878497852
12065104000040006,12,6,51,4,4,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,27.01,7,6.0,1.0,4.0,3.0,1.0,,,,3.0,3.0,,,2.0,,4,0.6104351501362579,1,1.0,,1,64,4,1,1,0,0,27.01,1,7,4,0.0,0.0,,,0.0,0.0,0.0,,2,1,411,2,1.0,6.0,4.0,4.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,,70.0,35.0,100.0,6.0,2.0,70.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,4.0,,411,,2.0,,4,3.18181818181818,3.18181818181818,0.0,,,,,,,,6,14.0,,,14.0,,,,,,,0,0.6679760825823621
12065104000030016,12,6,51,4,3,16,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,135.0,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,,4,0.617356570007768,0,,99.0,0,76,4,1,0,1,1,135.0,1,9,4,0.0,0.0,,,0.0,0.0,0.0,,2,2,411,1,,6.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,10.0,35.0,100.0,6.0,2.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,6,4.0,,,4.0,,,,,,,1,0.821186719630775
2075002001830004,2,7,50,2,183,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.4,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,0.623232516290015,1,1.0,,0,55,4,1,1,0,0,8.4,1,5,3,0.0,0.0,,,0.0,1.0,0.0,,2,1,411,1,,9.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,110.0,35.0,100.0,6.0,7.0,110.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,250.0,2.0,,,,,,,1,1.0,0.5,5.0,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,5.0,5.0,0.0,,,,,,,,9,5.0,,,5.0,,,,,5.0,5.0,1,1.00855948701247
